step,episode/action_changes,episode/actions_mean,episode/actions_std,episode_perf/constraint_index,episode_perf/energy_index,episode_perf/time_index,eval/episode_perf/constraint_index,eval/episode_perf/energy_index,eval/episode_perf/time_index,eval/max_reward_step_by_step,eval/mean_episode_reward,eval/mean_reward_step_by_step,eval/min_reward_step_by_step,eval/num_episodes_completed,eval/std_episode_reward,eval/std_reward_step_by_step,eval/total_reward_steps,episode/real_actions_Qp_max,episode/real_actions_Qp_mean,episode/real_actions_Qp_min,episode/real_actions_Qp_std,episode/real_actions_R_max,episode/real_actions_R_mean,episode/real_actions_R_min,episode/real_actions_R_std,train/entropy_loss,train/loss,train/policy_gradient_loss,train/value_loss,eval/mean_ep_length,eval/mean_reward,eval/mean_reward_parent_check
2801664,420.68011474609375,0.08019620925188065,2.0042264461517334,0.7832322120666504,0.7787433862686157,0.6309642791748047,0.823992908000946,0.7587819695472717,0.6554238796234131,4.789043426513672,102.13287353515625,0.0648505687713623,-4.941229343414307,124.0,32.89537048339844,0.5524131059646606,9216.0,,,,,,,,,,,,,,,
2810880,76.53665924072266,0.31674519181251526,1.68337881565094,0.8677741289138794,0.9594582319259644,0.6816925406455994,0.8503378033638,0.7729966640472412,0.6611400246620178,4.793863296508789,101.84812927246094,0.06500142067670822,-5.009446620941162,124.0,35.010162353515625,0.5521542429924011,9216.0,8.0,3.669025421142578,0.0,3.650052070617676,14.0,10.067512512207031,6.0,3.3151674270629883,-2.035229206085205,0.48634156584739685,-0.005856053903698921,0.30404412746429443,,,
2820096,95.95465850830078,-0.4484807252883911,1.7930705547332764,0.49350854754447937,0.812571108341217,0.6656462550163269,0.8152124881744385,0.758440375328064,0.648115873336792,4.792886257171631,104.208740234375,0.0648379772901535,-5.146726131439209,121.0,28.207427978515625,0.5457137823104858,9216.0,8.0,3.6568124294281006,0.0,3.647932529449463,14.0,10.074049949645996,6.0,3.324284076690674,-2.033580780029297,0.6582072377204895,-0.005191537085920572,0.1969880759716034,,,
2829312,128.79034423828125,0.05178356170654297,1.881098985671997,0.8009896278381348,0.8318641781806946,0.6931235790252686,0.9271198511123657,0.7720799446105957,0.6566667556762695,4.787086009979248,98.04248046875,0.06239325553178787,-4.978291034698486,125.0,34.90241622924805,0.5549182295799255,9216.0,,,,,,,,,-2.0303006172180176,0.012456786818802357,-0.005936920642852783,0.15280047059059143,,,
2838528,278.3110046386719,-0.39613690972328186,1.8683898448944092,0.6298486590385437,0.6297301054000854,0.686012327671051,0.8543581366539001,0.7684192657470703,0.6590901017189026,4.794744968414307,103.58335876464844,0.06545796990394592,-0.27537834644317627,122.0,18.49175453186035,0.5476298928260803,9216.0,8.0,3.658355474472046,0.0,3.64927077293396,14.0,10.07890510559082,6.0,3.3305554389953613,-2.0273489952087402,0.00779308658093214,-0.005323902703821659,0.26897627115249634,,,
2847744,343.7242736816406,-0.6302478909492493,1.7199440002441406,0.5458678603172302,0.9219730496406555,0.7018478512763977,0.8424342274665833,0.7597237229347229,0.6489248275756836,4.794463634490967,101.505859375,0.06297935545444489,-5.088971138000488,122.0,35.43297576904297,0.5485329031944275,9216.0,8.0,3.7319774627685547,0.0,3.6591246128082275,14.0,10.164073944091797,6.0,3.329204797744751,-2.025247573852539,0.00990892294794321,-0.005331955384463072,0.04384840652346611,,,
2849544,86.55842590332031,0.49280229210853577,1.7748243808746338,1.0451754331588745,0.9661405682563782,0.6208121180534363,,,,,,,,,,,,,,,,,,,,-2.0235040187835693,0.011635728180408478,-0.006415050011128187,0.2900438904762268,104.66666412353516,85.56771087646484,94.50111389160156
2856960,346.27435302734375,-0.7106635570526123,1.7180640697479248,1.2000495195388794,0.7759348154067993,0.7331307530403137,0.8254615664482117,0.7408885359764099,0.6487112641334534,4.79445743560791,107.42357635498047,0.06596501171588898,-0.3002413809299469,119.0,20.183746337890625,0.5408366322517395,9216.0,8.0,3.729402780532837,0.0,3.65712571144104,14.0,10.216973304748535,6.0,3.323723077774048,,,,,,,
2866176,43.309104919433594,-0.18918006122112274,2.0775582790374756,1.5164928436279297,0.7158892154693604,0.6993523240089417,0.8274163603782654,0.7604467272758484,0.6607726812362671,4.792387962341309,104.21561431884766,0.06611446291208267,-5.0513200759887695,123.0,31.521610260009766,0.5497190952301025,9216.0,,,,,,,,,-2.022331714630127,0.01801588386297226,-0.005986781790852547,0.03806634992361069,,,
2875392,146.38504028320312,0.4256402552127838,1.6755579710006714,0.9492056965827942,0.5931357741355896,0.5543694496154785,0.7747805714607239,0.7630377411842346,0.6460633873939514,4.7892022132873535,105.69856262207031,0.0649867057800293,-0.273414671421051,121.0,21.925098419189453,0.545245349407196,9216.0,8.0,3.71804141998291,0.0,3.649219274520874,14.0,10.217455863952637,6.0,3.3323636054992676,-2.020939588546753,0.3781777024269104,-0.006649091374129057,0.1414487659931183,,,
2884608,496.7084655761719,0.07737543433904648,2.2607898712158203,0.23677660524845123,0.5475909113883972,0.6334114074707031,0.7862125039100647,0.758388340473175,0.6564854383468628,4.78708553314209,103.60350799560547,0.06568299233913422,-4.970754146575928,123.0,35.186954498291016,0.5496890544891357,9216.0,8.0,3.7231523990631104,0.0,3.6461470127105713,14.0,10.215285301208496,6.0,3.3342244625091553,-2.020307779312134,0.00866891909390688,-0.004801750648766756,0.05913699418306351,,,
2893824,82.83018493652344,0.6498891711235046,1.7751632928848267,0.49519193172454834,0.7071720957756042,0.5939057469367981,0.7846924662590027,0.7549617886543274,0.6533384323120117,4.793898105621338,103.0734634399414,0.06415107846260071,-4.9543538093566895,121.0,41.40977096557617,0.545723021030426,9216.0,8.0,3.7390265464782715,0.0,3.6481945514678955,14.0,10.272534370422363,6.0,3.320542097091675,-2.0203170776367188,0.0051716407760977745,-0.0059041897766292095,0.3326634466648102,,,
2899536,857.2266845703125,-0.006406269967556,2.002951145172119,1.2934752702713013,0.8039562106132507,0.6693814992904663,,,,,,,,,,,,,,,,,,,,-2.020048141479492,0.4894334375858307,-0.005742532666772604,0.3010402023792267,87.66666412353516,107.37408447265625,85.56771087646484
2903040,529.4140625,0.2911021411418915,1.814698576927185,0.5577273964881897,0.7661124467849731,0.673535168170929,0.8359930515289307,0.7507852911949158,0.6624311804771423,4.793595790863037,104.37843322753906,0.06455086916685104,-4.904513835906982,122.0,26.1121826171875,0.5477851629257202,9216.0,,,,,,,,,,,,,,,
2912256,666.8685913085938,-0.5280597805976868,1.99461829662323,1.0289634466171265,0.5455881953239441,0.5325443148612976,0.8920392394065857,0.7375299334526062,0.6514641046524048,4.793776512145996,101.9813232421875,0.06321875751018524,-4.882193088531494,118.0,34.825775146484375,0.5390722751617432,9216.0,8.0,3.7637393474578857,0.0,3.643282651901245,14.0,10.253971099853516,6.0,3.3272628784179688,-2.0194332599639893,0.17028476297855377,-0.004332495387643576,0.23166343569755554,,,
2921472,543.8671875,0.3132532835006714,1.91742742061615,0.5251844525337219,0.8463611602783203,0.6962552070617676,0.8050094246864319,0.7573500275611877,0.660959005355835,4.794305324554443,104.73282623291016,0.06590428203344345,-4.9452290534973145,124.0,28.365442276000977,0.5520245432853699,9216.0,8.0,3.7635200023651123,0.0,3.643082857131958,14.0,10.31164264678955,6.0,3.3350255489349365,-2.018148183822632,0.006479443982243538,-0.005338086746633053,0.2665286362171173,,,
2930688,309.48992919921875,-0.20711193978786469,1.9821932315826416,0.6746994256973267,0.7094168066978455,0.6038678288459778,0.832920491695404,0.7717982530593872,0.6551706790924072,4.793863773345947,105.31580352783203,0.06606369465589523,-0.2787557542324066,122.0,23.025001525878906,0.547627866268158,9216.0,8.0,3.7060976028442383,0.0,3.6458425521850586,14.0,10.229584693908691,6.0,3.339787244796753,-2.016920566558838,0.01008607354015112,-0.004726893734186888,0.20749956369400024,,,
2939904,372.3289794921875,-0.7239543199539185,1.8989239931106567,0.9033860564231873,0.6562999486923218,0.5736930966377258,0.8350138068199158,0.7673967480659485,0.6608201861381531,4.791317462921143,100.08685302734375,0.06370525807142258,-4.962155818939209,124.0,39.771522521972656,0.5522547364234924,9216.0,,,,,,,,,-2.01550030708313,0.005100389011204243,-0.006392631214112043,0.046007007360458374,,,
2949120,231.85328674316406,0.5706614255905151,1.8855547904968262,2.0909972190856934,0.9985182881355286,0.6953203678131104,0.8131359219551086,0.75099116563797,0.6559690237045288,4.7885422706604,100.47721862792969,0.06460714340209961,-4.954113006591797,126.0,42.946380615234375,0.557174026966095,9216.0,8.0,3.726099967956543,0.0,3.6487717628479004,14.0,10.251591682434082,6.0,3.3371951580047607,-2.0139079093933105,0.026410846039652824,-0.005158520303666592,0.2826392948627472,,,
2949528,137.43917846679688,-0.616133451461792,1.8758617639541626,0.42833247780799866,0.6539778113365173,0.7065643668174744,,,,,,,,,,,,,,,,,,,,-2.012603521347046,0.6158040165901184,-0.004964601248502731,0.63352370262146,93.08333587646484,115.86002349853516,107.37408447265625
2958336,174.25857543945312,0.008542746305465698,1.71021568775177,1.0808091163635254,0.8617663383483887,0.6840150356292725,0.8925506472587585,0.7651637196540833,0.6537328362464905,4.790439128875732,100.75958251953125,0.06326700747013092,-4.887248992919922,122.0,27.21583366394043,0.5477393269538879,9216.0,8.0,3.7158186435699463,0.0,3.647265911102295,14.0,10.249332427978516,6.0,3.3326499462127686,,,,,,,
2967552,49.72715759277344,-0.23844633996486664,2.1610052585601807,0.42335593700408936,0.6253778338432312,0.6747134327888489,0.8387398719787598,0.7475581765174866,0.6611426472663879,4.792534828186035,106.89615631103516,0.06759758293628693,-0.28553372621536255,123.0,20.407516479492188,0.5494621396064758,9216.0,8.0,3.6786000728607178,0.0,3.6425442695617676,14.0,10.254825592041016,6.0,3.333596706390381,-2.011976480484009,0.017684604972600937,-0.005919258575886488,0.20077720284461975,,,
2976768,532.9384765625,0.038858890533447266,1.6883198022842407,1.0694018602371216,0.8623598217964172,0.6260664463043213,0.7826807498931885,0.7590360045433044,0.6488935947418213,4.793406009674072,103.29617309570312,0.06364165991544724,-4.944669723510742,120.0,35.83814239501953,0.5428832173347473,9216.0,8.0,3.7233402729034424,0.0,3.6512253284454346,14.0,10.315103530883789,6.0,3.3310017585754395,-2.0113348960876465,0.00977466069161892,-0.00610372656956315,0.05219597741961479,,,
2985984,154.61602783203125,0.03289368376135826,1.883857011795044,0.2773139774799347,0.8019079566001892,0.7026478052139282,0.7759189009666443,0.7585049271583557,0.6548941135406494,4.79374885559082,104.58944702148438,0.06391698122024536,-4.912339687347412,119.0,34.111602783203125,0.5414971709251404,9216.0,,,,,,,,,-2.0095770359039307,0.8462403416633606,-0.005592163652181625,0.30069369077682495,,,
2995200,96.5780029296875,-0.47461962699890137,1.8391262292861938,0.8249668478965759,0.9094837307929993,0.7529484629631042,0.8319761157035828,0.7610598206520081,0.6622340083122253,4.785804271697998,96.94792175292969,0.06254050135612488,-4.9145355224609375,126.0,47.00454330444336,0.5571141242980957,9216.0,8.0,3.7493202686309814,0.0,3.6533844470977783,14.0,10.394391059875488,6.0,3.316406726837158,-2.0068776607513428,0.017396599054336548,-0.005141559522598982,0.37157949805259705,,,
2999520,43.25962829589844,0.02978229522705078,1.9823859930038452,1.381139874458313,0.6177200675010681,0.6413464546203613,,,,,,,,,,,,,,,,,,,,-2.0048375129699707,0.216182678937912,-0.0036135290283709764,0.5176559686660767,87.75,106.7874526977539,115.86002349853516
3004416,85.21582794189453,0.7205422520637512,1.6074119806289673,1.093176007270813,0.9345842599868774,0.6641765236854553,0.8124209642410278,0.7441484928131104,0.653700590133667,4.7921833992004395,104.43218994140625,0.06391483545303345,-4.970613956451416,120.0,29.002521514892578,0.5431506037712097,9216.0,8.0,3.743018388748169,0.0,3.643599271774292,14.0,10.427918434143066,6.0,3.314117670059204,,,,,,,
3013632,42.68048858642578,-0.15147410333156586,1.5843912363052368,0.21074284613132477,0.5991480946540833,0.6277713775634766,0.80669766664505,0.7370004057884216,0.6563852429389954,4.793131351470947,105.12102508544922,0.06638658046722412,-4.941282272338867,122.0,29.637592315673828,0.5471605658531189,9216.0,8.0,3.7739827632904053,0.0,3.646357536315918,14.0,10.463430404663086,6.0,3.3216588497161865,-2.003709554672241,0.016716402024030685,-0.005898038856685162,0.17365992069244385,,,
3022848,46.1900634765625,-0.162306010723114,2.0486414432525635,0.5404233932495117,0.8251257538795471,0.7191049456596375,0.8571333885192871,0.740730881690979,0.6503233313560486,4.787700653076172,85.8226318359375,0.05485460162162781,-5.029607772827148,125.0,69.01809692382812,0.5569401979446411,9216.0,,,,,,,,,-2.0028042793273926,0.017982779070734978,-0.004754111170768738,0.05545806884765625,,,
3032064,125.72298431396484,0.3035644292831421,1.6583408117294312,0.7020999789237976,0.5930193066596985,0.6028193831443787,0.855294406414032,0.7584086060523987,0.655433714389801,4.790933609008789,100.28527069091797,0.061817970126867294,-4.992204666137695,120.0,34.786895751953125,0.5435102581977844,9216.0,8.0,3.7603073120117188,0.0,3.6478641033172607,14.0,10.501737594604492,6.0,3.305706262588501,-2.0028834342956543,0.036359403282403946,-0.004117073956876993,1.1574249267578125,,,
3041280,885.3219604492188,0.10403209924697876,2.078451156616211,0.9410422444343567,0.9286434650421143,0.6349537968635559,0.7630136013031006,0.7363731861114502,0.6523887515068054,4.790517807006836,107.71307373046875,0.06800846010446548,-4.841862678527832,124.0,28.310129165649414,0.5517367124557495,9216.0,8.0,3.7136359214782715,0.0,3.650531053543091,14.0,10.496493339538574,6.0,3.2953097820281982,-2.002963066101074,0.02470516785979271,-0.003940148279070854,0.3540673851966858,,,
3049512,1330.00537109375,-0.5885375738143921,1.5268369913101196,0.9571552872657776,0.9059118628501892,0.6698967814445496,,,,,,,,,,,,8.0,3.7417054176330566,0.0,3.6482717990875244,14.0,10.597119331359863,6.0,3.2783122062683105,-2.001713275909424,0.0099872387945652,-0.005405263509601355,0.10141842067241669,88.83333587646484,106.23980712890625,106.7874526977539
3050496,97.00407409667969,0.01989872194826603,1.9477031230926514,0.5142616629600525,0.6875397562980652,0.6547850370407104,0.8434207439422607,0.7664449214935303,0.6625070571899414,4.783886432647705,101.23843383789062,0.06592180579900742,-5.018410682678223,126.0,35.1515998840332,0.5561321973800659,9216.0,,,,,,,,,,,,,,,
3059712,40.42546844482422,0.649535596370697,1.4161701202392578,0.2680722773075104,0.41079437732696533,0.5899878740310669,0.8709944486618042,0.7456140518188477,0.6521400213241577,4.786718845367432,101.64421844482422,0.06384965032339096,-4.961544036865234,123.0,32.073577880859375,0.5500456094741821,9216.0,,,,,,,,,-1.999839425086975,0.013237977400422096,-0.003846697974950075,0.2943982183933258,,,
3068928,471.0533142089844,0.48191866278648376,2.010150671005249,0.6786141991615295,0.804070234298706,0.6451460719108582,0.7863749861717224,0.741777777671814,0.6562635898590088,4.788227081298828,106.52198028564453,0.06626871228218079,-0.2823587954044342,121.0,21.185850143432617,0.5448305010795593,9216.0,8.0,3.7408053874969482,0.0,3.6457667350769043,14.0,10.61595344543457,6.0,3.2600784301757812,-1.999027132987976,0.010493023321032524,-0.005668024066835642,0.26546311378479004,,,
3078144,50.34098434448242,0.15988819301128387,2.0339064598083496,0.42375093698501587,0.5162183046340942,0.6971219182014465,0.8232468962669373,0.7591484785079956,0.6533930897712708,4.788498401641846,101.65745544433594,0.06348834186792374,-4.998474597930908,120.0,34.15068817138672,0.543015718460083,9216.0,8.0,3.7578933238983154,0.0,3.6379575729370117,14.0,10.64305591583252,6.0,3.2503373622894287,-1.997534155845642,0.010210384614765644,-0.006452270317822695,0.03927742689847946,,,
3087360,126.40660858154297,-0.07208099961280823,1.697577714920044,0.4262390732765198,0.5570529103279114,0.5880025029182434,0.8201117515563965,0.7561239004135132,0.6587573885917664,4.788711071014404,99.27644348144531,0.062359973788261414,-4.987898826599121,124.0,44.18303680419922,0.5526330471038818,9216.0,8.0,3.826443672180176,0.0,3.6445305347442627,14.0,10.660162925720215,6.0,3.2451300621032715,-1.9964691400527954,0.06111350655555725,-0.004017590079456568,0.42364129424095154,,,
3096576,731.6138916015625,-0.19383862614631653,1.9822508096694946,1.1975858211517334,0.701309084892273,0.6369137167930603,0.8658180236816406,0.7550081014633179,0.6547315716743469,4.788536071777344,94.60675811767578,0.05800390988588333,-4.955255031585693,120.0,47.97224426269531,0.5444929599761963,9216.0,8.0,3.819398880004883,0.0,3.644804000854492,14.0,10.603492736816406,6.0,3.254977226257324,-1.9956296682357788,0.030303841456770897,-0.0032029200810939074,0.6248425245285034,,,
3099504,230.58151245117188,0.056687720119953156,1.975372314453125,1.2190327644348145,0.9810379147529602,0.7096391916275024,,,,,,,,,,,,,,,,,,,,-1.994978904724121,0.029774481430649757,-0.0031816628761589527,0.7125892043113708,95.33333587646484,93.15569305419922,106.23980712890625
3105792,114.08757019042969,0.8957112431526184,1.9730030298233032,0.5938504338264465,0.6918138265609741,0.7027934789657593,0.8655178546905518,0.7569212913513184,0.6584650874137878,4.789756774902344,99.94961547851562,0.06473657488822937,-4.930934906005859,126.0,37.50947189331055,0.5565236806869507,9216.0,,,,,,,,,,,,,,,
3115008,35.81013870239258,0.1517830491065979,1.7202781438827515,1.395304560661316,0.8575847148895264,0.7535498738288879,0.8010954856872559,0.7522040009498596,0.654774010181427,4.788969039916992,103.2354965209961,0.06508491188287735,-4.90897798538208,123.0,31.968584060668945,0.549159049987793,9216.0,8.0,3.7763848304748535,0.0,3.6519763469696045,14.0,10.57966423034668,6.0,3.2574288845062256,-1.9952504634857178,0.04119326174259186,-0.003829980967566371,0.35904553532600403,,,
3124224,999.385986328125,-0.255342960357666,1.8329522609710693,0.5295253992080688,0.9813657999038696,0.6247526407241821,0.8138116598129272,0.7682244181632996,0.653689980506897,4.792011737823486,100.36273193359375,0.06030857190489769,-4.841292858123779,116.0,34.79490280151367,0.5340471863746643,9216.0,8.0,3.763542890548706,0.0,3.661074638366699,14.0,10.52419662475586,6.0,3.2632153034210205,-1.9939512014389038,0.01681322604417801,-0.005428854841738939,0.19173020124435425,,,
3133440,439.66705322265625,-0.36441364884376526,1.6896553039550781,0.748828649520874,0.6617947816848755,0.7130880951881409,0.7469394207000732,0.7295114398002625,0.6525550484657288,4.787312030792236,110.19413757324219,0.06880819797515869,-0.2826918363571167,123.0,19.46780776977539,0.5486868023872375,9216.0,8.0,3.7333710193634033,0.0,3.6615827083587646,14.0,10.48313045501709,6.0,3.253338098526001,-1.9918091297149658,0.4059624671936035,-0.0034798826090991497,0.44593843817710876,,,
3142656,320.7965393066406,-0.1394532471895218,1.5801091194152832,0.7070905566215515,0.6868384480476379,0.6436423063278198,0.8815527558326721,0.7626725435256958,0.6595578193664551,4.788053512573242,99.48625183105469,0.06282488256692886,-4.99229097366333,123.0,33.11043167114258,0.5495607852935791,9216.0,,,,,,,,,-1.9908664226531982,0.011358341202139854,-0.005973509047180414,0.06461042910814285,,,
3149496,133.76788330078125,0.9980586171150208,1.7851051092147827,0.6238529086112976,0.6741442084312439,0.6284806728363037,,,,,,,,,,,,8.0,3.7040350437164307,0.0,3.6654181480407715,14.0,10.413249969482422,6.0,3.2638254165649414,-1.9904861450195312,0.008351168595254421,-0.004850901663303375,0.34516000747680664,116.91666412353516,70.52254486083984,93.15569305419922
3151872,178.60418701171875,-0.40403902530670166,1.7565430402755737,0.5297806262969971,0.7428215146064758,0.6019752025604248,0.8132947087287903,0.7712548971176147,0.6542242169380188,4.7824320793151855,102.9433822631836,0.06609861552715302,-4.694031715393066,124.0,22.38148307800293,0.5510697960853577,9216.0,,,,,,,,,,,,,,,
3161088,43.8249397277832,0.09574788808822632,1.7648046016693115,0.8475481867790222,0.9306640625,0.6962775588035583,0.8142381906509399,0.7273780107498169,0.6498443484306335,4.787637710571289,96.35832214355469,0.05757855251431465,-5.006378173828125,118.0,48.15950393676758,0.5390593409538269,9216.0,8.0,3.7196242809295654,0.0,3.6664226055145264,14.0,10.34936237335205,6.0,3.271378993988037,-1.9892808198928833,0.0042593758553266525,-0.004757530055940151,0.051005084067583084,,,
3170304,83.21272277832031,-0.2642501890659332,1.691455602645874,0.578861653804779,0.6117528080940247,0.6507347226142883,0.7927619814872742,0.7757045030593872,0.6598671674728394,4.783351421356201,99.83783721923828,0.06318584829568863,-4.909582614898682,123.0,37.073822021484375,0.5493637919425964,9216.0,8.0,3.6673758029937744,0.0,3.6620242595672607,14.0,10.26262378692627,6.0,3.2705349922180176,-1.9882529973983765,0.01835460029542446,-0.0031526151578873396,0.6192736625671387,,,
3179520,339.7255859375,0.226891428232193,1.9408915042877197,0.7816148400306702,0.7850175499916077,0.6838257312774658,0.8000033497810364,0.7427917718887329,0.6540046334266663,4.781591892242432,97.17929077148438,0.05841982737183571,-4.892117500305176,118.0,47.44980239868164,0.5384919047355652,9216.0,,,,,,,,,-1.987375259399414,0.010152674280107021,-0.0048398603685200214,0.2905764579772949,,,
3188736,93.09829711914062,0.04076151177287102,1.910056710243225,0.39087778329849243,0.4749711751937866,0.6049820184707642,0.8126838803291321,0.7409332394599915,0.648676872253418,4.782301902770996,96.91279602050781,0.060345299541950226,-5.03041410446167,121.0,50.6343994140625,0.5460395812988281,9216.0,8.0,3.6019864082336426,0.0,3.655827045440674,14.0,10.174184799194336,6.0,3.2879273891448975,-1.9862332344055176,0.12535013258457184,-0.003915690816938877,0.3268885910511017,,,
3197952,381.23504638671875,-0.5490216016769409,2.090555191040039,0.5715118646621704,0.8797070980072021,0.6277948617935181,0.8040404319763184,0.7501473426818848,0.6480058431625366,4.787513732910156,102.00630950927734,0.06362031400203705,-4.958620548248291,121.0,33.781593322753906,0.5449463725090027,9216.0,8.0,3.6043179035186768,0.0,3.6674370765686035,14.0,10.202811241149902,6.0,3.2829673290252686,-1.9853816032409668,0.15401612222194672,-0.003772868774831295,0.6720597743988037,,,
3199488,129.7259063720703,-0.16852661967277527,1.888555884361267,0.6246557831764221,0.9215676188468933,0.6701659560203552,,,,,,,,,,,,,,,,,,,,-1.9840726852416992,0.011883399449288845,-0.0044471886940300465,0.312902569770813,80.25,93.88062286376953,70.52254486083984
3207168,444.9499816894531,0.8416772484779358,1.8890830278396606,0.42726749181747437,0.935356855392456,0.7030119299888611,0.8292059898376465,0.7614917159080505,0.6566504836082458,4.784937381744385,93.70001220703125,0.057909976691007614,-4.978757381439209,122.0,50.23883819580078,0.54854416847229,9216.0,8.0,3.5588274002075195,0.0,3.657837152481079,14.0,10.21892261505127,6.0,3.279937267303467,,,,,,,
3216384,267.6309814453125,-0.03009874001145363,2.2715907096862793,0.8656355142593384,0.633486807346344,0.5706050992012024,0.7739646434783936,0.7558500170707703,0.6591141223907471,4.782369136810303,97.00141143798828,0.06043742969632149,-5.130387306213379,121.0,44.816497802734375,0.5455668568611145,9216.0,8.0,3.479475736618042,0.0,3.6507933139801025,14.0,10.172218322753906,6.0,3.2888550758361816,-1.9821220636367798,0.030923377722501755,-0.003804256906732917,0.6691206097602844,,,
3225600,118.31477355957031,0.22057653963565826,1.8075573444366455,1.3344146013259888,0.7562165856361389,0.6414828896522522,0.8020907044410706,0.7502831220626831,0.6592133641242981,4.78568696975708,101.61149597167969,0.06466514617204666,-5.080228328704834,123.0,38.60401916503906,0.5489422082901001,9216.0,,,,,,,,,-1.9810696840286255,0.032587215304374695,-0.004298030864447355,0.6705163717269897,,,
3234816,95.20870971679688,0.07204552739858627,1.8997230529785156,0.24512642621994019,0.7811124324798584,0.6070383787155151,0.8003886342048645,0.7780966758728027,0.6560457348823547,4.78717041015625,93.95941925048828,0.0574025996029377,-4.925648212432861,121.0,48.86626434326172,0.5457128882408142,9216.0,8.0,3.5144059658050537,0.0,3.6528806686401367,14.0,10.194511413574219,6.0,3.282503843307495,-1.979854702949524,0.5261781215667725,-0.004899977706372738,0.3854198753833771,,,
3244032,511.00201416015625,-0.13638827204704285,1.8301799297332764,0.5417543053627014,0.7251427173614502,0.6299027800559998,0.8120998740196228,0.7743217349052429,0.6603127121925354,4.779713153839111,97.36819458007812,0.061715174466371536,-5.0749382972717285,124.0,46.008235931396484,0.5519415140151978,9216.0,8.0,3.565408706665039,0.0,3.6557655334472656,14.0,10.195589065551758,6.0,3.280809164047241,-1.978986144065857,0.4911867082118988,-0.004073095507919788,0.5717704892158508,,,
3249480,333.93865966796875,0.24693983793258667,1.980390191078186,6.793315887451172,0.1580352932214737,0.6179419755935669,,,,,,,,,,,,,,,,,,,,-1.9785339832305908,0.13895468413829803,-0.004457972943782806,0.6328269839286804,77.75,100.07182312011719,93.88062286376953
3253248,1094.473876953125,0.2848958671092987,1.9429726600646973,0.3893253803253174,0.7501542568206787,0.7244018912315369,0.9171556830406189,0.7636603713035583,0.6550822854042053,4.784654140472412,92.19219970703125,0.05842825397849083,-5.021024227142334,122.0,50.81357192993164,0.5481646656990051,9216.0,8.0,3.589822292327881,0.0,3.662083148956299,14.0,10.201447486877441,6.0,3.285423517227173,,,,,,,
3262464,286.2998046875,-0.18613100051879883,2.166196823120117,0.49521201848983765,0.7375770211219788,0.6298799514770508,0.8347819447517395,0.7627694010734558,0.653622031211853,4.779790878295898,89.75969696044922,0.055414825677871704,-5.002649307250977,121.0,59.468563079833984,0.5462400317192078,9216.0,,,,,,,,,-1.9772900342941284,0.038912344723939896,-0.003932581283152103,0.6329113245010376,,,
3271680,335.63763427734375,0.5289620161056519,1.8365058898925781,0.48267993330955505,0.5888717770576477,0.7072851657867432,0.7779726386070251,0.7488824725151062,0.6584380865097046,4.784185409545898,100.67327117919922,0.06174576282501221,-5.021092414855957,120.0,39.208160400390625,0.542813241481781,9216.0,8.0,3.6327269077301025,0.0,3.665201425552368,14.0,10.284980773925781,6.0,3.2839412689208984,-1.9758347272872925,0.09737146645784378,-0.0031478512100875378,0.741514265537262,,,
3280896,256.9507751464844,-0.13890749216079712,2.024869441986084,0.3834226429462433,0.8491626381874084,0.7009811401367188,0.7996240854263306,0.7522553205490112,0.6566096544265747,4.781582355499268,100.80550384521484,0.06428228318691254,-4.893613338470459,124.0,34.143714904785156,0.5509406328201294,9216.0,8.0,3.6624507904052734,0.0,3.664578914642334,14.0,10.3344087600708,6.0,3.2826340198516846,-1.975321888923645,0.6155712604522705,-0.002914789132773876,0.4483116865158081,,,
3290112,46.69697189331055,-0.769888162612915,1.9090468883514404,0.5296622514724731,0.6635822057723999,0.7076704502105713,0.8211496472358704,0.7587646842002869,0.6559255123138428,4.783167839050293,104.403076171875,0.06644144654273987,-4.959799766540527,124.0,29.998952865600586,0.5504492521286011,9216.0,8.0,3.7000155448913574,0.0,3.6689975261688232,14.0,10.360587120056152,6.0,3.288740634918213,-1.9744582176208496,0.01697537489235401,-0.004231611732393503,0.3830593526363373,,,
3299328,154.35748291015625,0.03352685645222664,1.8932716846466064,0.47836747765541077,0.6735791563987732,0.6252439022064209,0.7659527063369751,0.7347209453582764,0.65755295753479,4.780649662017822,105.84351348876953,0.06584175676107407,-4.883109092712402,122.0,30.428171157836914,0.5461891293525696,9216.0,,,,,,,,,-1.97369384765625,0.013203753158450127,-0.00424157315865159,0.29897528886795044,,,
3299472,663.9473876953125,-0.013508014380931854,1.98026442527771,1.147907018661499,1.0480265617370605,0.6898003816604614,,,,,,,,,,,,,,,,,,,,-1.9717127084732056,0.0028366362676024437,-0.00395192252472043,0.22982735931873322,94.25,102.57942199707031,100.07182312011719
3308544,107.44971466064453,-0.3188673257827759,2.1835105419158936,1.0574126243591309,0.5861153602600098,0.5900517106056213,0.779485285282135,0.7650402188301086,0.6611685156822205,4.779837131500244,100.09241485595703,0.062162552028894424,-4.921645641326904,123.0,35.42879104614258,0.5487903952598572,9216.0,8.0,3.7498817443847656,0.0,3.6783759593963623,14.0,10.413148880004883,6.0,3.2811291217803955,,,,,,,
