step,episode/action_changes,episode/actions_mean,episode/actions_std,episode_perf/constraint_index,episode_perf/energy_index,episode_perf/time_index,eval/episode_perf/constraint_index,eval/episode_perf/energy_index,eval/episode_perf/time_index,eval/max_reward_step_by_step,eval/mean_episode_reward,eval/mean_reward_step_by_step,eval/min_reward_step_by_step,eval/num_episodes_completed,eval/std_episode_reward,eval/std_reward_step_by_step,eval/total_reward_steps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,episode/real_actions_Qp_max,episode/real_actions_Qp_mean,episode/real_actions_Qp_min,episode/real_actions_Qp_std,episode/real_actions_R_max,episode/real_actions_R_mean,episode/real_actions_R_min,episode/real_actions_R_std,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/std,train/value_loss,eval/mean_ep_length,eval/mean_reward,eval/mean_reward_parent_check,actions/dim_0_autocorrelation,actions/dim_0_dynamic_range,actions/dim_10_autocorrelation,actions/dim_10_dynamic_range,actions/dim_11_autocorrelation,actions/dim_11_dynamic_range,actions/dim_1_autocorrelation,actions/dim_1_dynamic_range,actions/dim_2_autocorrelation,actions/dim_2_dynamic_range,actions/dim_3_autocorrelation,actions/dim_3_dynamic_range,actions/dim_4_autocorrelation,actions/dim_4_dynamic_range,actions/dim_5_autocorrelation,actions/dim_5_dynamic_range,actions/dim_6_autocorrelation,actions/dim_6_dynamic_range,actions/dim_7_autocorrelation,actions/dim_7_dynamic_range,actions/dim_8_autocorrelation,actions/dim_8_dynamic_range,actions/dim_9_autocorrelation,actions/dim_9_dynamic_range,actions/entropy,actions/stability
1704960,376.9929199,0.117891595,1.537584066,0.893299758,0.579549313,0.601314664,0.867657483,0.821004272,0.66792506,4.8343153,95.67881012,0.062560417,-4.885736465,126,31.21712303,0.56192112,9216,73.93000031,96.6125412,46,8,3.723418474,0,3.462564468,14,9.792606354,6,3.338872671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714176,131.8597717,0.316220909,1.552211285,0.625611305,0.688669682,0.644188166,0.890759408,0.798062325,0.657967985,4.834803581,93.95765686,0.059937116,-4.951812267,123,40.96758652,0.555587173,9216,75.20999908,96.32423401,46,,,,,,,,,0.00710622,0.061154515,0.200000003,-2.228765965,0.557029963,3.30E-05,0.031347029,-0.005186593,0.736571908,0.262805134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723392,34.48363113,-0.201116323,1.813702106,0.650500953,0.672602475,0.695659816,0.89359802,0.825347841,0.663361907,4.833972454,93.58574677,0.061920952,-5.045304775,128,37.56004715,0.567015648,9216,71.26999664,89.40595245,46,8,3.769549131,0,3.462836266,14,9.929430008,6,3.348093033,0.006259926,0.056618925,0.200000003,-2.225237846,0.472737908,3.29E-05,0.032310762,-0.003718777,0.735716283,0.475734472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732608,171.012558,-0.188891768,1.680165052,0.590693951,0.623409986,0.583391905,0.848482788,0.820803881,0.660565495,4.834084034,93.88840485,0.05969872,-5.047278881,123,46.23812485,0.555939913,9216,72.95999908,92.22704315,46,8,3.745571852,0,3.462383747,14,9.922729492,6,3.34399581,0.005853372,0.060409434,0.200000003,-2.222940207,0.517950654,3.28E-05,0.031175043,-0.004872197,0.735070586,0.398732007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741824,173.5899658,0.133676916,1.524831176,0.727654397,0.672897518,0.664588809,0.79453373,0.791632652,0.654144526,4.83278656,96.58074951,0.063010953,-4.997267246,125,43.20088196,0.559723973,9216,73.09999847,95.55945587,46,8,3.727399588,0,3.460721731,14,9.932058334,6,3.338759422,0.007706124,0.068091728,0.200000003,-2.220790863,0.391131878,3.27E-05,0.604225934,-0.002440976,0.733975172,0.6499722,,,,1,9.391771317,-1,9.626106262,-1,9.677802086,-1,9.235089302,1,8.877338409,-1,9.010306358,1,9.820863724,1,9.266255379,-1,10.3247366,1,8.661252022,1,8.96665287,-1,9.421359062,0,0.933209658
1749720,141.4709015,0.290507525,1.396088958,1.239789128,1.013626337,0.638014615,,,,,,,,,,,,,,,,,,,,,,,0.006597125,0.059693288,0.200000003,-2.219755173,0.46762979,3.26E-05,0.019540969,-0.003220058,0.734298587,0.5436064,126.5833359,47.41267014,101.9017105,,,,,,,,,,,,,,,,,,,,,,,,,,
1751040,53.65001678,0.276518166,2.103440285,0.279760748,0.778418422,0.680608571,0.799402356,0.81352663,0.667824328,4.832438469,94.21489716,0.061895549,-4.994907856,127,51.08250427,0.564630985,9216,74.19999695,95.81362152,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760256,68.73665619,-0.034695189,1.656709313,1.50643611,1.100260973,0.742736816,0.837780178,0.821846366,0.66446203,4.828182697,86.45183563,0.054553103,-5.060853481,124,56.64279556,0.559091687,9216,71.06999969,81.34447479,46,8,3.715906143,0,3.462400198,14,9.957439423,6,3.340748787,0.006451784,0.063114874,0.200000003,-2.220087767,0.489287496,3.25E-05,0.779302955,-0.004431043,0.734187722,0.649608493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769472,168.9960785,0.821890354,1.512926579,2.085308552,0.592703223,0.56474942,0.875010967,0.774733603,0.652039409,4.830700397,89.5068512,0.055921182,-5.009861946,120,49.71657944,0.549004495,9216,76.37000275,91.01436615,46,8,3.713246584,0,3.466208696,14,9.912778854,6,3.341370821,0.006560204,0.044741031,0.200000003,-2.22013402,0.385087729,3.24E-05,0.042910323,-0.003921941,0.734376252,1.096908569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778688,95.68412781,0.096656002,1.887192845,0.637411773,0.631529808,0.622253001,0.86233139,0.780215502,0.654672503,4.821826458,92.06291199,0.058829091,-5.006369114,123,54.64798737,0.555577576,9216,75.30999756,97.02919769,46,8,3.761577845,0,3.481540442,14,10.01649857,6,3.346891165,0.007598749,0.054796007,0.200000003,-2.219809771,0.24374336,3.23E-05,0.053318199,-0.00277344,0.73388952,1.025924802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787904,163.3197937,0.357528359,1.653666258,1.013943791,1.021153808,0.676323354,0.877501607,0.80893302,0.661365271,4.829725742,99.90537262,0.063947991,-4.957540989,124,29.81427002,0.556507945,9216,73.45999908,98.97633362,46,,,,,,,,,0.005583185,0.049826387,0.200000003,-2.2190907,0.476834476,3.22E-05,0.039597079,-0.00306596,0.733929574,0.785094857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797120,178.6952057,0.593021631,1.625496626,1.28112042,0.867302477,0.645355642,0.869513154,0.818360984,0.65839541,4.827055454,89.63934326,0.057684727,-5.15659523,125,52.19181824,0.560304463,9216,73.79000092,92.35931396,46,8,3.770096779,0,3.490572691,14,10.05358315,6,3.341744423,0.005905341,0.073987268,0.200000003,-2.216861963,0.489334881,3.21E-05,0.014614653,-0.004035622,0.73201555,0.23088333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799712,210.9733429,0.202814743,1.767500281,0.362542301,0.626674116,0.642991722,,,,,,,,,,,,,,,,,,,,,,,0.036278728,0.07166148,0.200000003,-2.213403702,0.336439967,3.20E-05,0.997878969,-0.001013752,0.731844783,0.821501493,145.4166718,17.18815994,47.41267014,,,,,,,,,,,,,,,,,,,,,,,,,,
1806336,142.6123962,-0.16720213,1.919980288,0.577146411,0.844703615,0.616274357,0.791466415,0.791528285,0.654165149,4.823305607,101.9068909,0.063658908,-4.904045105,121,26.59990883,0.549503565,9216,75.05999756,101.2905502,46,8,3.788650751,0,3.490185738,14,10.12807465,6,3.334525585,,,,,,,,,,,,,,1,10.37551117,1,8.778945923,1,9.725948334,-1,9.483686447,1,9.200698853,1,9.034872055,1,8.279924393,1,9.71162796,1,10.29624939,1,9.597086906,-1,9.037176132,1,8.899690628,0,0.928691983
1815552,396.680542,-0.696709692,1.629182935,0.897600651,0.803014576,0.690079093,0.810345471,0.811661959,0.65746069,4.822677612,98.32424164,0.059679989,-4.96982336,117,36.81094742,0.540664494,9216,78.16999817,97.94315338,46,8,3.806633711,0,3.500056744,14,10.1624155,6,3.3344419,0.006887753,0.061313659,0.200000003,-2.212548494,0.53876102,3.19E-05,0.019990567,-0.005215033,0.731034577,0.195418507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824768,140.3468323,0.516671002,1.83219099,0.687714458,0.864524543,0.68788898,0.81073004,0.800996244,0.653927803,4.822799206,91.35107422,0.057276215,-5.05300808,122,48.75945663,0.552646697,9216,75.58000183,94.59133911,46,8,3.826141119,0,3.502161264,14,10.16291523,6,3.336676598,0.005320164,0.06365741,0.200000003,-2.211141825,0.378405511,3.18E-05,0.502379119,-0.004005181,0.730841756,0.442672312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833984,197.1867828,-0.477280766,1.763489962,0.593901217,0.64647609,0.62585187,0.877313495,0.800286055,0.665439665,4.822947502,90.64009094,0.056197081,-5.069570065,119,51.72966003,0.546178937,9216,75.95999908,89.73065948,46,,,,,,,,,0.003562647,0.04074074,0.200000003,-2.21061945,0.316069663,3.18E-05,0.053254291,-0.002858568,0.73064208,0.800724447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843200,33.56874084,0.143068463,1.254209518,0.896947622,0.92185545,0.70971173,0.795386255,0.792821586,0.655446529,4.822380066,103.829277,0.06565126,-0.275009543,122,20.213871,0.551036477,9216,75.59999847,103.5198898,46,8,3.811781168,0,3.504568577,14,10.17182922,6,3.342894554,0.005132128,0.051642071,0.200000003,-2.210112572,0.440442264,3.17E-05,0.667424023,-0.001940016,0.730636358,0.781134188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849704,40.4290123,0.156673372,1.539025664,0.97231859,0.886901319,0.60292697,,,,,,,,,,,,,,,8,3.790723324,0,3.507848024,14,10.1202879,6,3.355958223,0.007780678,0.060742188,0.200000003,-2.208004713,0.74436748,3.16E-05,0.013819038,-0.005156467,0.728757441,0.052722253,150.0833282,3.539504766,17.18815994,,,,,,,,,,,,,,,,,,,,,,,,,,
1852416,369.4545288,-0.648187876,1.42936039,0.837254941,0.959344983,0.701109052,0.825944841,0.777919233,0.659412563,4.816209316,98.87193298,0.058720589,-4.871840954,115,33.73751068,0.535434723,9216,78.34999847,97.71461487,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861632,515.3311157,-0.049981706,1.587740898,0.349244058,0.620274842,0.648862779,0.853600621,0.792274475,0.664241314,4.818379879,94.41013336,0.06010225,-5.02369976,123,54.18054199,0.554660857,9216,75.76999664,97.95668793,46,8,3.79293704,0,3.509287834,14,10.15387154,6,3.360239267,0.005929317,0.067050055,0.200000003,-2.20443058,0.412480056,3.15E-05,0.016172212,-0.004881585,0.728401005,0.419642746,,,,1,9.406219482,-1,9.88392067,1,9.278162003,-1,10.27663994,-1,9.703305244,1,9.18857193,-1,10.21700096,-1,9.880456924,-1,9.994220734,1,10.03454971,-1,9.952408791,-1,9.676950455,0,0.934041142
1870848,442.0274048,-0.026830673,1.803856492,1.202379346,0.83310926,0.603680789,0.769339979,0.781094432,0.650975883,4.81125021,98.12281799,0.060039572,-5.021736145,120,44.14321518,0.546647251,9216,78.69000244,96.09664154,46,,,,,,,,,0.005216992,0.053211804,0.200000003,-2.204767466,0.317245007,3.14E-05,0.016677894,-0.001280712,0.728970528,0.629260063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880064,462.0471191,0.105519533,1.57942307,0.718624055,1.043392777,0.668084621,0.820698261,0.785952389,0.645542443,4.813075066,98.5418396,0.061223734,-5.155118942,120,34.37265396,0.546365857,9216,77.75,96.94495392,46,8,3.758162975,0,3.510231018,14,10.07029343,6,3.367478132,0.005391671,0.054578993,0.200000003,-2.206206799,0.31935358,3.13E-05,0.352350265,-0.002865826,0.729408503,0.531149149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889280,33.53460693,0.456592798,1.36329627,0.808090985,0.53516227,0.647730768,0.759913266,0.780471265,0.6549595,4.814128876,99.09403992,0.061142586,-4.990334511,120,45.58044052,0.54650265,9216,76.66000366,100.9795151,46,8,3.744360209,0,3.514257908,14,10.07854366,6,3.369199276,0.010983126,0.081676796,0.200000003,-2.206507921,0.603532434,3.12E-05,0.621424973,-0.00585006,0.729093432,0.328656733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898496,148.8219147,-0.213721022,1.91727674,1.645848036,0.989587426,0.659861028,0.801326454,0.779828191,0.658111393,4.812280178,104.6660919,0.062051121,-4.684916973,116,25.83451653,0.536544561,9216,79.12000275,105.1877441,46,8,3.731832504,0,3.514299631,14,10.04867268,6,3.364089251,0.007090897,0.062152777,0.200000003,-2.205754757,0.44758445,3.11E-05,0.491855383,-0.001861832,0.728919685,0.515561223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899696,541.1000977,0.281674445,1.781578898,0.990981758,0.779223859,0.662129462,,,,,,,,,,,,,,,,,,,,,,,0.006568608,0.06219618,0.200000003,-2.205026865,0.753734827,3.10E-05,0.013535444,-0.00460136,0.72844708,0.116213582,128.25,36.51523209,3.539504766,,,,,,,,,,,,,,,,,,,,,,,,,,
1907712,84.09302521,0.514425099,1.788560987,0.521745801,0.675015152,0.607287467,0.791259944,0.777411938,0.657486856,4.810891628,99.31542969,0.061401069,-5.02481842,119,39.06373978,0.543554544,9216,79.04000092,99.03407288,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916928,77.29832458,-0.650598347,1.744772196,0.666247845,0.924825251,0.653726459,0.865375161,0.78290683,0.6624071,4.811288357,102.1245193,0.062036023,-5.042520046,117,31.2027874,0.538888097,9216,77.26999664,104.4646606,46,8,3.717616796,0,3.518628836,14,9.991715431,6,3.369995117,0.008139729,0.062152777,0.200000003,-2.203314781,0.376759291,3.09E-05,0.607275188,-0.002549592,0.727858245,0.496239692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926144,105.8911438,-0.041466277,1.991756558,0.78716892,0.762688756,0.696679533,0.81674701,0.790463507,0.657446563,4.806620598,94.63296509,0.055096947,-4.899185181,114,40.96393967,0.531844378,9216,82.43000031,94.69827271,46,8,3.717123032,0,3.521625757,14,10.01295662,6,3.380392551,0.005796597,0.056409143,0.200000003,-2.202425957,0.544105053,3.08E-05,0.012225118,-0.003911586,0.727653682,0.223758668,,,,1,9.161026001,1,8.924808502,1,10.3719635,-1,9.083189011,-1,8.894182205,-1,9.608755112,-1,9.277702332,1,10.42132664,1,10.42293167,-1,10.1714983,1,9.466724396,1,9.20904541,0,0.924070477
1935360,48.13600922,0.223607942,1.959461093,0.388671786,0.595198274,0.596657693,0.75361681,0.764886022,0.659512877,4.80607605,99.61334991,0.060412124,-5.046754837,118,51.28703308,0.541134477,9216,78.80000305,100.9912262,46,8,3.743397713,0,3.510582685,14,10.06932926,6,3.38463378,0.005100185,0.048177082,0.200000003,-2.201092958,0.545703888,3.07E-05,0.476608783,-0.001773717,0.726920485,0.573166728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944576,372.3852234,-0.226787552,1.785910845,0.407627761,0.600127637,0.627021015,0.756029487,0.756848156,0.640889943,4.801970959,104.2988281,0.060633607,-4.894619465,111,31.0765667,0.523919284,9216,81.01000214,103.9093018,46,8,3.768401623,0,3.522653103,14,10.11167526,6,3.389911175,0.00506776,0.044849537,0.200000003,-2.199889183,0.540166795,3.06E-05,0.34521842,-0.001441825,0.726811588,0.725230336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949688,117.7549744,-0.609216094,1.703375697,1.523300767,1.059859037,0.680585504,,,,,,,,,,,,,,,,,,,,,,,0.00728666,0.072779223,0.200000003,-2.199180126,0.688243389,3.06E-05,0.672586799,-0.004248458,0.726330876,0.316258103,156.75,6.796096802,36.51523209,,,,,,,,,,,,,,,,,,,,,,,,,,
1953792,78.19906616,0.299614817,1.617182016,0.293255925,0.459853679,0.616645575,0.805841565,0.787417889,0.65068078,4.798592567,97.74951172,0.059135452,-5.010270119,120,35.60297012,0.544902325,9216,78.69999695,97.22042847,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963008,170.6552582,0.800227344,1.714813948,1.021192074,0.847578228,0.585145891,0.808364689,0.791125596,0.652721524,4.799904346,97.70311737,0.058451515,-4.940798283,117,38.1999321,0.538167238,9216,78.73000336,95.5929718,46,8,3.733985662,0,3.523957968,14,10.01981163,6,3.38384819,0.00687742,0.068323202,0.200000003,-2.197101355,0.625644684,3.05E-05,0.729266286,-0.003798867,0.725352764,0.476150662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972224,159.7535706,0.099685997,1.66967392,1.834493995,0.878757119,0.684649527,0.841618538,0.773066938,0.657148838,4.799134254,102.1345291,0.064605594,-4.944339275,122,28.38295174,0.548797846,9216,75.26999664,101.612999,46,8,3.769274235,0,3.52982688,14,10.11613274,6,3.375482559,0.007063398,0.062890626,0.200000003,-2.195253611,0.473863244,3.04E-05,0.217462137,-0.002612214,0.725166202,0.501123428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981440,483.3045654,0.02756869,1.858505487,0.348050982,0.684755325,0.667663634,0.848494232,0.80414778,0.657070696,4.798545837,94.91403198,0.057994448,-5.045444012,120,43.50762939,0.54551816,9216,76.43000031,93.57765198,46,8,3.749412537,0,3.535867214,14,10.06932831,6,3.384365559,0.005832104,0.056770835,0.200000003,-2.194004059,0.753511548,3.03E-05,0.012797529,-0.005479773,0.724155128,0.14123556,,,,1,9.540039063,1,9.464509964,-1,9.376491547,1,10.58975506,-1,10.0601759,1,9.430896759,-1,10.54238319,1,9.78053093,-1,10.26314259,1,9.550428391,1,9.924433708,1,10.05515099,0,0.916483521
1990656,229.8127136,0.388567805,1.832474232,0.663734317,0.576164424,0.629701436,0.793921411,0.769490421,0.654450119,4.799940109,105.1857452,0.064577147,-0.267785817,120,24.50592804,0.54364711,9216,77.26999664,105.2216568,46,,,,,,,,,0.014455018,0.080534391,0.200000003,-2.190871716,0.417389512,3.02E-05,0.084267959,-0.002983328,0.723105192,0.52279079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999680,333.6116333,0.416886061,1.802456617,0.702218771,0.801641405,0.601169109,,,,,,,,,,,,,,,8,3.740364552,0,3.538764477,14,10.05274868,6,3.374370337,0.005254896,0.061024304,0.200000003,-2.187729359,0.848546147,3.01E-05,0.00412239,-0.003490359,0.721876323,0.051292583,93.83333588,82.26025391,6.796096802,,,,,,,,,,,,,,,,,,,,,,,,,,
1999872,392.3345947,0.598516226,1.406081676,0.849462926,0.97994101,0.70251888,0.920242429,0.782922328,0.650312066,4.798057079,97.66869354,0.061454158,-5.025537491,122,36.21118927,0.549205184,9216,75.45999908,97.20732117,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009088,43.81457901,0.188127816,1.693366051,0.767390013,0.699898601,0.62106967,0.853782415,0.796620965,0.658336282,4.79715538,99.86239624,0.064058967,-4.867232323,125,27.89323997,0.554969072,9216,74.41000366,102.1123199,46,8,3.735450506,0,3.538410425,14,10.0606184,6,3.367991686,0.007859835,0.058940973,0.200000003,-2.184739351,0.663062632,3.00E-05,0.076628372,-0.005488005,0.720945358,0.212719202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018304,122.1190186,-0.373036504,1.541644692,0.511009753,0.763301194,0.668181479,0.800121725,0.779442608,0.665308535,4.799159527,97.75824738,0.06133192,-5.07750082,122,46.00551224,0.548953176,9216,74.05000305,96.99285889,46,8,3.76055932,0,3.537980795,14,10.0855751,6,3.367479324,0.005894281,0.062666379,0.200000003,-2.182489634,0.656148076,2.99E-05,0.01001994,-0.006136568,0.720246732,0.204512358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027520,545.2480469,0.149959043,1.68529129,0.831013143,0.902697921,0.650609493,0.897062004,0.798301458,0.65906918,4.794858456,95.56752014,0.060908183,-4.948001862,124,41.37789917,0.553830683,9216,73.63999939,95.05570984,46,,,,,,,,,0.005451984,0.060054976,0.200000003,-2.181184292,0.384032786,2.98E-05,0.016848592,-0.003528687,0.72002995,0.492923677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036736,455.7460327,0.253994912,1.551574111,0.644330442,0.738260746,0.604749262,0.854537785,0.79679817,0.656269491,4.795566082,97.42371368,0.061863683,-4.932578564,123,33.29679871,0.551136076,9216,74.26999664,97.33585358,46,8,3.803069115,0,3.544944763,14,10.17123318,6,3.372539997,0.005034888,0.053935185,0.200000003,-2.179628134,0.5609954,2.97E-05,0.009846293,-0.004955038,0.719061613,0.370119721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045952,146.6105499,-0.298760563,1.60506475,1.198005199,1.107073784,0.715227783,0.79690212,0.769012332,0.645496786,4.793142796,101.9540634,0.063481912,-4.950239658,121,29.31223297,0.546063721,9216,76.72000122,100.7430038,46,8,3.820351601,0,3.547026396,14,10.17493534,6,3.366798401,0.004514711,0.063049771,0.200000003,-2.1769557,0.565724373,2.96E-05,0.029510424,-0.003450009,0.718134284,0.333783239,,,,1,9.197685242,1,10.21277905,-1,9.725275993,-1,9.921695709,-1,10.57025051,1,10.45982742,1,9.169997215,1,10.13409805,1,9.360013962,1,10.07172203,1,9.507798195,-1,8.955648422,0,0.935608208
2049672,106.9469681,0.32877776,1.616804957,1.792772889,1.174023867,0.790079176,,,,,,,,,,,,,,,,,,,,,,,0.00589273,0.067194737,0.200000003,-2.174602985,0.723042011,2.95E-05,0.012086852,-0.005048257,0.717338204,0.158391044,96.91666412,91.82098389,82.26025391,,,,,,,,,,,,,,,,,,,,,,,,,,
2055168,292.6459351,0.275199801,1.95637548,0.964878559,0.877786756,0.683040798,0.796837389,0.794739008,0.654456973,4.797763348,100.291893,0.062129993,-4.910423279,121,34.8865242,0.546527982,9216,74.76999664,99.1007843,46,8,3.764646053,0,3.549892187,14,10.07616997,6,3.37044692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064384,703.1712646,-0.000390651,1.68373549,0.379165858,0.564164639,0.644604027,0.808302462,0.793166339,0.656530797,4.796329498,102.3788528,0.066000305,-0.283501446,125,20.06318283,0.554859579,9216,73.98999786,101.8861771,46,8,3.731848717,0,3.543856621,14,10.01135349,6,3.366452217,0.005575539,0.061306424,0.200000003,-2.171721935,0.613913,2.94E-05,0.625678182,-0.004441579,0.716259599,0.288017243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073600,104.073082,0.077750236,1.475371003,0.629836679,0.610800922,0.589173675,0.842095375,0.777813017,0.655086339,4.797496796,98.34274292,0.061275661,-5.072818279,121,42.66489029,0.546837389,9216,74.54000092,99.72737122,46,,,,,,,,,0.005498839,0.049819157,0.200000003,-2.169332504,0.868011713,2.94E-05,0.024005949,-0.004848371,0.715625703,0.04813711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082816,665.895813,-0.19412832,1.538912416,0.280772328,0.49656871,0.622775912,0.834982276,0.757308364,0.657836795,4.797101974,104.1054688,0.063303687,-0.281401217,118,23.99216843,0.539132714,9216,78.22000122,104.2807083,46,8,3.788678885,0,3.547538042,14,10.11339092,6,3.359779358,0.005695485,0.045146123,0.200000003,-2.167898178,0.411170185,2.93E-05,0.011476663,-0.004902732,0.715213418,0.542380214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092032,296.1859741,-0.119043894,1.824432373,0.653421462,0.631765425,0.631326139,0.821806252,0.794395447,0.653272629,4.795102119,97.59263611,0.062427498,-4.982849121,126,36.52496719,0.557819903,9216,74.5,97.21482086,46,8,3.756903172,0,3.546500206,14,10.07212543,6,3.359838247,0.005930291,0.052770544,0.200000003,-2.16738224,0.862271309,2.92E-05,0.024898682,-0.005863406,0.715149224,0.059016552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099664,451.7962646,-0.055012502,1.691726565,0.710489094,0.830853045,0.654245198,,,,,,,,,,,,,,,,,,,,,,,0.006506069,0.057740163,0.200000003,-2.166064024,0.486452281,2.91E-05,0.014966108,-0.004752368,0.714350641,0.25722912,88.58333588,109.2549286,91.82098389,,,,,,,,,,,,,,,,,,,,,,,,,,
2101248,262.0941162,0.341188282,1.925704718,0.51359129,0.8207798,0.67489922,0.823414266,0.776639342,0.652161062,4.796408176,102.723526,0.062643632,-4.910206318,119,29.55774689,0.541437924,9216,76.83000183,104.5041885,46,8,3.772356272,0,3.545889854,14,10.10824108,6,3.346486807,,,,,,,,,,,,,,-1,11.07399845,1,10.37467003,1,9.545873642,-1,10.12258053,-1,9.702920914,1,10.29909706,-1,9.106637955,1,9.630779266,1,10.29620361,1,10.31492043,1,9.766519547,1,10.10310364,0,0.924666286
2110464,230.4340668,0.05972616,1.870278716,0.122576065,0.711045206,0.662718832,0.822211266,0.791083157,0.650016129,4.79534626,101.1268921,0.062178787,-0.275464028,120,20.36710548,0.543947458,9216,77.44999695,101.6002731,46,,,,,,,,,0.005274082,0.043945313,0.200000003,-2.163401842,0.573115706,2.90E-05,0.012787032,-0.004668903,0.713198304,0.204893395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119680,229.4959869,0.370015323,1.866091847,0.389372617,0.613029361,0.581362605,0.821013689,0.780106068,0.658438206,4.797442436,100.7555923,0.063948967,-4.961914063,123,33.05542755,0.550502956,9216,75.23000336,99.5976181,46,8,3.802898884,0,3.542598009,14,10.21318913,6,3.339943647,0.006631446,0.057400174,0.200000003,-2.160033941,0.890734851,2.89E-05,0.022416318,-0.005217623,0.712079704,0.046253789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128896,168.2165985,-0.057889681,1.864949107,1.208209276,0.793354332,0.736607611,0.846582532,0.790618181,0.655785322,4.796069145,94.46352386,0.06045042,-4.984734535,124,42.03469467,0.553548455,9216,73.56999969,94.10281372,46,8,3.818268061,0,3.543326139,14,10.26835632,6,3.341591835,0.004886798,0.049848091,0.200000003,-2.158161163,0.562389672,2.88E-05,0.016697835,-0.006001337,0.711884677,0.287666559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138112,962.2790527,0.421115011,1.736344934,0.628542066,0.734811664,0.597323596,0.832146645,0.806817949,0.657665551,4.798128128,99.75209808,0.061964303,-4.904191017,122,25.62398338,0.54857713,9216,74.51999664,99.54223633,46,8,3.772941113,0,3.537158728,14,10.22112846,6,3.339454651,0.005739809,0.056416377,0.200000003,-2.157739162,0.350871742,2.87E-05,0.375172287,-0.004524031,0.711821079,0.603418767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147328,324.9881897,0.242390826,1.530987978,1.18815577,1.063221574,0.726501942,0.880693495,0.788778961,0.655085325,4.798580647,97.42064667,0.062217969,-4.93523407,123,32.72596359,0.551276147,9216,74.72000122,96.13543701,46,,,,,,,,,0.005769148,0.054347511,0.200000003,-2.157463789,0.771726012,2.86E-05,0.018689811,-0.005193585,0.711664438,0.129179746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149656,27.25632095,0.000127196,1.624269009,0.380981028,0.605765641,0.65539223,,,,,,,,,,,,,,,8,3.74688077,0,3.533071518,14,10.16048527,6,3.333070517,0.006244764,0.0681713,0.200000003,-2.157089949,0.414495945,2.85E-05,0.026574267,-0.005225033,0.711546659,0.349787742,104.5833359,74.40065002,109.2549286,,,,,,,,,,,,,,,,,,,,,,,,,,
