step,episode/action_changes,episode/actions_mean,episode/actions_std,episode_perf/constraint_index,episode_perf/energy_index,episode_perf/time_index,eval/episode_perf/constraint_index,eval/episode_perf/energy_index,eval/episode_perf/time_index,eval/max_reward_step_by_step,eval/mean_episode_reward,eval/mean_reward_step_by_step,eval/min_reward_step_by_step,eval/num_episodes_completed,eval/std_episode_reward,eval/std_reward_step_by_step,eval/total_reward_steps,train/entropy_loss,train/loss,train/policy_gradient_loss,train/value_loss,episode/real_actions_Th_max,episode/real_actions_Th_mean,episode/real_actions_Th_min,episode/real_actions_Th_std,episode/real_actions_dt_max,episode/real_actions_dt_mean,episode/real_actions_dt_min,episode/real_actions_dt_std,eval/mean_ep_length,eval/mean_reward,eval/mean_reward_parent_check
1867776,169.1103515625,-0.7081266045570374,1.3839359283447266,1.2056148052215576,1.7153383493423462,0.5995110869407654,0.6563835144042969,1.2738158702850342,0.45452702045440674,0.6314905285835266,-600.64013671875,-0.015732279047369957,-0.14562185108661652,36.0,250.17037963867188,0.044973861426115036,8192.0,-1.2095004320144653,-0.0022609299048781395,-0.007480837870389223,0.027914652600884438,,,,,,,,,,,
1875968,56.023033142089844,-0.681257963180542,1.5855900049209595,0.3831488788127899,1.040744662284851,0.2896653413772583,0.5774670839309692,1.1915879249572754,0.4379599988460541,0.6349159479141235,-520.3583374023438,-0.014708847738802433,-0.1397927701473236,39.0,158.31541442871094,0.045959990471601486,8192.0,-1.2092211246490479,-0.005803210660815239,-0.007642504759132862,0.02656541019678116,,,,,,,,,,,
1884160,2313.119140625,-0.7163681387901306,1.4143249988555908,0.7363851070404053,1.0031743049621582,0.39812833070755005,0.521634042263031,1.1471270322799683,0.4025413393974304,0.6315050721168518,-502.2867736816406,-0.015171973966062069,-0.162532240152359,37.0,189.2069549560547,0.045286647975444794,8192.0,-1.2089394330978394,0.0030224015936255455,-0.0060207354836165905,0.02625596895813942,,,,,,,,,,,
1892352,423.62176513671875,0.0007891399436630309,1.6340374946594238,0.43472880125045776,1.211005449295044,0.39737391471862793,0.5053026080131531,1.1725172996520996,0.40372154116630554,0.6316915154457092,-496.1724853515625,-0.01509921345859766,-0.2120339572429657,36.0,171.6330108642578,0.04431087523698807,8192.0,-1.2087311744689941,-0.001368124969303608,-0.005845407024025917,0.0298306904733181,30.0,10.869715690612793,4.0,10.679635047912598,4.0,2.172943353652954,0.5999999046325684,1.1645210981369019,,,
1900000,614.4810791015625,-0.7293342351913452,1.322250485420227,0.5621085166931152,1.4507737159729004,0.6120570302009583,,,,,,,,,,,,-1.2085790634155273,-0.00464053638279438,-0.005536834243685007,0.023024560883641243,,,,,,,,,240.6875,-500.296142578125,-508.3692626953125
1900544,800.5154418945312,-0.8776589632034302,1.1650431156158447,0.5432091951370239,1.302951455116272,0.38525575399398804,0.6066106557846069,1.2355800867080688,0.5033340454101562,0.6346578001976013,-588.7880859375,-0.01682962477207184,-0.1431199461221695,38.0,288.63214111328125,0.046247754245996475,8192.0,,,,,,,,,,,,,,,
1908736,1120.5810546875,-0.3347199559211731,1.502511978149414,0.1443861573934555,0.997078001499176,0.39159485697746277,0.576127827167511,1.1933236122131348,0.47563889622688293,0.6337830424308777,-544.4207153320312,-0.016324806958436966,-0.19885990023612976,37.0,274.7765197753906,0.04533655196428299,8192.0,-1.208442211151123,0.0069962977431714535,-0.004617682192474604,0.03030024655163288,,,,,,,,,,,
1916928,1701.94482421875,-0.9232319593429565,1.3201159238815308,0.3528144657611847,1.267085075378418,0.3612268269062042,0.5837575197219849,1.2195377349853516,0.5088293552398682,0.6356808543205261,-574.2151489257812,-0.01568836160004139,-0.17453865706920624,39.0,200.99331665039062,0.04620916396379471,8192.0,-1.208315372467041,0.003211645409464836,-0.0046500274911522865,0.021791690960526466,,,,,,,,,,,
1925120,241.07997131347656,-0.8846479654312134,1.4909777641296387,0.5725178122520447,1.0727341175079346,0.34513312578201294,0.5240297317504883,1.218100905418396,0.5030337572097778,0.6346887350082397,-547.390869140625,-0.016694774851202965,-0.17278145253658295,37.0,203.02015686035156,0.04534882307052612,8192.0,-1.2082873582839966,0.0004491657018661499,-0.0036976197734475136,0.030485447496175766,30.0,10.81739616394043,4.0,10.646002769470215,4.0,2.1724605560302734,0.5999999046325684,1.174092411994934,,,
1933312,620.8721923828125,-0.6440519690513611,1.551025390625,1.1005429029464722,1.3810932636260986,0.45614102482795715,0.6700853705406189,1.3050286769866943,0.4978213608264923,0.6347980499267578,-639.2465209960938,-0.016898728907108307,-0.18615157902240753,35.0,218.42660522460938,0.044724974781274796,8192.0,-1.2083299160003662,0.004823607392609119,-0.0029049699660390615,0.028407836332917213,,,,,,,,,,,
1941504,1422.2091064453125,-0.6722449064254761,1.4316569566726685,0.5429655313491821,1.261404037475586,0.5127964615821838,0.5474284291267395,1.2264766693115234,0.5010754466056824,0.632332444190979,-573.9672241210938,-0.016771061345934868,-0.1496126353740692,32.0,235.00088500976562,0.0422334261238575,8192.0,-1.2083247900009155,0.006058506201952696,-0.0025575102772563696,0.02709643729031086,,,,,,,,,,,
1949696,236.04736328125,-0.8420404195785522,1.374037742614746,0.7001426815986633,1.2995541095733643,0.46486756205558777,0.5753596425056458,1.2191872596740723,0.485075980424881,0.6382665634155273,-568.3754272460938,-0.01508311927318573,-0.18918214738368988,41.0,255.89930725097656,0.04757438227534294,8192.0,-1.2082878351211548,0.008166001178324223,-0.0016852659173309803,0.023652318865060806,,,,,,,,,,,
1950000,850.9976196289062,-0.9165675640106201,1.1712478399276733,0.4702061712741852,1.2156778573989868,0.47451069951057434,,,,,,,,,,,,-1.2082489728927612,0.005263039842247963,-0.0010943734087049961,0.018136918544769287,,,,,,,,,263.75,-654.5853271484375,-500.296142578125
1957888,1035.22119140625,-0.8628513813018799,1.2401806116104126,0.5901561379432678,1.1574567556381226,0.5643102526664734,0.48143017292022705,1.1647058725357056,0.4787557125091553,0.6382579207420349,-505.03265380859375,-0.015019641257822514,-0.1422063112258911,36.0,151.6369171142578,0.04473308101296425,8192.0,,,,,30.0,10.41694450378418,4.0,10.424187660217285,4.0,2.1602230072021484,0.5999999046325684,1.1586867570877075,,,
1966080,318.3885803222656,-0.8915514349937439,1.1330994367599487,0.4794611930847168,1.0650581121444702,0.2744373083114624,0.4584536850452423,1.164598822593689,0.4375792145729065,0.6362736225128174,-493.59991455078125,-0.014475364238023758,-0.13487979769706726,37.0,152.75729370117188,0.044987697154283524,8192.0,-1.208229899406433,0.007708725519478321,-0.0009124258649535477,0.026101885363459587,,,,,,,,,,,
1974272,746.5860595703125,-0.4812294542789459,1.5580312013626099,0.6947810649871826,0.9865774512290955,0.5122599005699158,0.555065393447876,1.175998330116272,0.4495565891265869,0.6396188139915466,-530.4779052734375,-0.015888018533587456,-0.17591477930545807,38.0,218.2745361328125,0.046118222177028656,8192.0,-1.2082185745239258,0.01111766416579485,-0.0007081958465278149,0.02197588048875332,,,,,,,,,,,
1982464,1259.607421875,-0.5977504849433899,1.4118788242340088,0.17770804464817047,1.0336941480636597,0.3416787087917328,0.49605852365493774,1.1859036684036255,0.47175168991088867,0.6383195519447327,-552.7692260742188,-0.015462536364793777,-3.233060836791992,36.0,264.62542724609375,0.05667997524142265,8192.0,-1.2082090377807617,0.008266744203865528,-0.0004538384382613003,0.020221201702952385,,,,,,,,,,,
1990656,876.365234375,-0.9049625396728516,1.3005061149597168,0.4083750545978546,1.2697198390960693,0.5493437051773071,0.5719938278198242,1.169030785560608,0.47254887223243713,0.6406070590019226,-532.4810180664062,-0.015059220604598522,-0.14542660117149353,34.0,165.97216796875,0.043636370450258255,8192.0,-1.2082053422927856,0.01115416083484888,-0.00018578043091110885,0.05717933177947998,30.0,10.46481704711914,4.0,10.450399398803711,4.0,2.1869683265686035,0.5999999046325684,1.1559646129608154,,,
1998848,780.71435546875,-0.09510854631662369,1.5606651306152344,0.5918871760368347,1.055022120475769,0.3562275171279907,0.5306726098060608,1.1498898267745972,0.4295612871646881,0.6375277638435364,-520.7120361328125,-0.015799114480614662,-0.27268868684768677,37.0,177.23951721191406,0.04556369408965111,8192.0,-1.2082051038742065,0.017228322103619576,-4.4606080336961895e-05,0.026378579437732697,,,,,,,,,,,
2000000,908.8062744140625,-0.6670829653739929,1.5216344594955444,0.3348180651664734,1.0462602376937866,0.4254010319709778,,,,,,,,,,,,-1.2082051038742065,0.01212942786514759,-4.157877810939681e-06,0.0182177871465683,,,,,,,,,253.0625,-608.3674926757812,-654.5853271484375
2007040,814.810302734375,-0.7701554894447327,1.3443610668182373,1.1355960369110107,1.5227046012878418,0.621556282043457,0.5646764039993286,1.2008905410766602,0.4746624529361725,0.6386142373085022,-558.4699096679688,-0.015293016098439693,-0.17711101472377777,40.0,199.36109924316406,0.0474967397749424,8192.0,,,,,,,,,,,,,,,
