step,episode/action_changes,episode/actions_mean,episode/actions_std,episode_perf/constraint_index,episode_perf/energy_index,episode_perf/time_index,eval/episode_perf/constraint_index,eval/episode_perf/energy_index,eval/episode_perf/time_index,eval/max_reward_step_by_step,eval/mean_episode_reward,eval/mean_reward_step_by_step,eval/min_reward_step_by_step,eval/num_episodes_completed,eval/std_episode_reward,eval/std_reward_step_by_step,eval/total_reward_steps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/std,train/value_loss,episode/real_actions_Th_max,episode/real_actions_Th_mean,episode/real_actions_Th_min,episode/real_actions_Th_std,episode/real_actions_dt_max,episode/real_actions_dt_mean,episode/real_actions_dt_min,episode/real_actions_dt_std,eval/mean_ep_length,eval/mean_reward,eval/mean_reward_parent_check,actions/dim_0_autocorrelation,actions/dim_0_dynamic_range,actions/dim_10_autocorrelation,actions/dim_10_dynamic_range,actions/dim_11_autocorrelation,actions/dim_11_dynamic_range,actions/dim_12_autocorrelation,actions/dim_12_dynamic_range,actions/dim_13_autocorrelation,actions/dim_13_dynamic_range,actions/dim_14_autocorrelation,actions/dim_14_dynamic_range,actions/dim_15_autocorrelation,actions/dim_15_dynamic_range,actions/dim_1_autocorrelation,actions/dim_1_dynamic_range,actions/dim_2_autocorrelation,actions/dim_2_dynamic_range,actions/dim_3_autocorrelation,actions/dim_3_dynamic_range,actions/dim_4_autocorrelation,actions/dim_4_dynamic_range,actions/dim_5_autocorrelation,actions/dim_5_dynamic_range,actions/dim_6_autocorrelation,actions/dim_6_dynamic_range,actions/dim_7_autocorrelation,actions/dim_7_dynamic_range,actions/dim_8_autocorrelation,actions/dim_8_dynamic_range,actions/dim_9_autocorrelation,actions/dim_9_dynamic_range,actions/entropy,actions/stability
850000,121.8227310180664,-0.2063567042350769,1.162425518035889,0.1036386266350746,1.2982529401779177,0.3821263015270233,,,,,,,,,,,,,,,0.0243231412023305,0.1760298311710357,0.2000000029802322,-1.713249683380127,0.9560338854789734,0.0003342134878039,-0.0196221861988306,-0.021902859210968,0.5790283679962158,0.0236717984080314,,,,,,,,,242.3125,-487.2433142305951,-576.3797607421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851968,117.74124908447266,-0.1217361688613891,1.2337217330932615,0.5555532574653625,1.140010118484497,0.4197109043598175,0.5907526612281799,1.248503804206848,0.4254189431667328,0.5895631909370422,-543.5634765625,-0.0167604722082614,-0.1870807111263275,43.0,153.6558837890625,0.045302215963602,8192.0,201.72000122070312,-542.6068419675291,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860160,1306.79931640625,0.0086667779833078,1.2421643733978271,0.2088030129671096,1.0868921279907229,0.2596718072891235,0.5248401761054993,1.2480685710906982,0.3792029321193695,0.5912885665893555,-506.6358642578125,-0.0168037246912717,-0.1830101311206817,43.0,197.4754943847656,0.0453362166881561,8192.0,190.0500030517578,-531.1713023180292,50.0,0.0249037276953458,0.1462953686714172,0.2000000029802322,-1.7068341970443726,0.9603531956672668,0.000329494359903,-0.0147312236949801,-0.0144810229539871,0.5775235295295715,0.0221601445227861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868352,692.5822143554688,-0.0056253410875797,1.2431347370147705,0.6187907457351685,1.3165863752365112,0.4328144490718841,0.6050253510475159,1.3095204830169678,0.4121108055114746,0.5915353298187256,-581.97412109375,-0.0166564267128705,-0.2201440185308456,40.0,190.1016082763672,0.0441062413156032,8192.0,191.0599975585937,-530.1663372777776,50.0,0.031546302139759,0.1626572012901306,0.2000000029802322,-1.7000328302383425,0.9556564688682556,0.0003248088178224,-0.0205798484385013,-0.0193632319569587,0.5749168992042542,0.0237383637577295,30.0,13.530407905578612,4.0,10.814604759216309,4.0,2.3394522666931152,0.5999999046325684,1.0985493659973145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876544,489.39837646484375,-0.1652109622955322,1.3865917921066284,0.204730287194252,1.0886467695236206,0.3689819872379303,0.597317099571228,1.322716236114502,0.4182512462139129,0.5936475992202759,-573.9779052734375,-0.0172784253954887,-0.2182933241128921,42.0,233.36813354492188,0.0450342968106269,8192.0,198.47999572753903,-532.94782601761,50.0,0.0206922367215156,0.144439697265625,0.2000000029802322,-1.6920711994171145,0.9616751670837402,0.0003201568033546,-0.0077738035470247,-0.0143138067796826,0.572992205619812,0.0256776697933673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884736,474.8259887695313,-0.155869260430336,1.408424735069275,0.6268448829650879,1.4011770486831665,0.4312191903591156,0.6077128052711487,1.280109167098999,0.4189468622207641,0.5937854647636414,-573.0001831054688,-0.0174416620284318,-0.1883750557899475,42.0,176.03439331054688,0.0446393154561519,8192.0,201.42999267578125,-542.4597881194394,50.0,0.0216486006975173,0.1130859404802322,0.2000000029802322,-1.6874568462371826,0.9678471088409424,0.0003155383456032,-0.0043009864166378,-0.0075600682757794,0.5719205737113953,0.0192881319671869,,,,,,,,,,,,1.0,8.383744239807129,1.0,7.675543785095215,1.0,8.465372085571289,1.0,8.267305374145508,1.0,8.559067726135254,-1.0,7.483071327209473,1.0,8.034744262695312,1.0,7.552814960479736,1.0,8.135297775268555,-1.0,8.151758193969727,1.0,7.614015579223633,1.0,7.732349872589111,1.0,7.926625728607178,1.0,7.546350002288818,1.0,7.889534950256348,1.0,8.157685279846191,0.0,0.6624749302864075
892928,451.0013427734375,-0.1669804751873016,1.310490965843201,0.3853718340396881,1.259426474571228,0.3821891844272613,0.5501778721809387,1.279820680618286,0.4379318952560425,0.5916681289672852,-553.5974731445312,-0.0165608264505863,-0.2564534842967987,39.0,290.2515869140625,0.0435422360897064,8192.0,199.8500061035156,-542.8263724315071,50.0,0.0264564249664545,0.1801644265651703,0.2000000029802322,-1.6805344820022583,0.969704806804657,0.0003109534445684,-0.0313143581151962,-0.0176630429923534,0.5688304901123047,0.0222833678126335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900000,34.95040512084961,-0.8162132501602173,0.8776862621307373,0.8009452819824219,1.7147868871688845,0.6037800312042236,,,,,,,,,,,,,,,0.0279101245105266,0.1717418283224105,0.2000000029802322,-1.6717345714569092,0.9667328596115112,0.0003064021002501,-0.0253802705556154,-0.0195559840649366,0.5671442747116089,0.0202193967998027,30.0,13.218147277832031,4.0,10.820075988769531,4.0,2.342017412185669,0.5999999046325684,1.096421718597412,244.625,-474.4905343168661,-575.672607421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901120,1187.2469482421875,0.067635528743267,1.3431941270828247,0.2733149230480194,1.0111751556396484,0.375573068857193,0.5702467560768127,1.279981017112732,0.4235998094081878,0.5869829654693604,-563.5407104492188,-0.0165428668260574,-0.2187521606683731,41.0,216.36973571777344,0.0441633500158786,8192.0,199.22000122070312,-529.4258792751938,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909312,656.63330078125,-0.1891795545816421,1.232449293136597,0.8127479553222656,1.2835206985473633,0.5530394911766052,0.6767868399620056,1.3180088996887207,0.5045306086540222,0.592822253704071,-626.4302368164062,-0.0176353566348552,-0.1826859712600708,40.0,232.6873016357422,0.0442980118095874,8192.0,204.22999572753903,-529.3429485546123,50.0,0.0308514311909675,0.1273552328348159,0.2000000029802322,-1.6681097745895386,0.9551898241043092,0.0003018843126483,0.0194993466138839,-0.0010989839211106,0.5667417049407959,0.0300204120576381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917504,1119.538330078125,-0.2065348476171493,1.267605185508728,0.4645472168922424,1.0654115676879885,0.3362250030040741,0.5448883175849915,1.2661346197128296,0.4005288779735565,0.593707263469696,-548.7125854492188,-0.0165268741548061,-0.1480123698711395,42.0,198.86622619628903,0.04496905580163,8192.0,199.1699981689453,-542.705219131764,51.0,0.0213009472936391,0.0728870704770088,0.2000000029802322,-1.6667860746383667,0.9656132459640504,0.000297400081763,-0.0016641253605484,-0.0010075098834931,0.5662615895271301,0.0229937639087438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925696,371.943359375,-0.5080338716506958,1.070195555686951,0.825103223323822,1.233681321144104,0.495561420917511,0.5529022216796875,1.2021541595458984,0.4325997233390808,0.5955603122711182,-513.4243774414062,-0.0159638188779354,-0.142074853181839,44.0,186.3278045654297,0.0462592057883739,8192.0,196.1499938964844,-536.1432184996603,51.0,0.0242345817387104,0.1730902791023254,0.2000000029802322,-1.6596683263778689,0.9476024508476256,0.0002929494075942,-0.0301025472581386,-0.0196961276233196,0.5630662441253662,0.0236969757825136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933888,254.2956695556641,-0.4868173897266388,1.039150595664978,0.8416487574577332,1.3574804067611694,0.5517155528068542,0.6480948328971863,1.2823845148086548,0.4583080410957336,0.5924484729766846,-599.4357299804688,-0.01774094812572,-0.3103606104850769,38.0,209.7558441162109,0.0431764870882034,8192.0,197.88999938964844,-526.1890185437474,51.0,0.0184737779200077,0.1261393278837204,0.2000000029802322,-1.651993989944458,0.9703437089920044,0.0002885322610381,0.0010306341573596,-0.0097452634945511,0.5616002082824707,0.0164305586367845,30.0,13.142900466918944,4.0,10.923851013183594,4.0,2.3348910808563232,0.5999999046325684,1.1008262634277344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942080,2133.71044921875,-0.326870322227478,1.3084492683410645,0.3398401141166687,1.0332485437393188,0.2839446663856506,0.5610605478286743,1.2048977613449097,0.4158225655555725,0.5945115685462952,-513.87060546875,-0.0171092934906482,-0.4731434881687164,46.0,174.6665496826172,0.0475773848593235,8192.0,194.5200042724609,-543.1836086741765,51.0,0.0249036699533462,0.144419640302658,0.2000000029802322,-1.6459981203079224,0.9616541862487792,0.0002841487003024,-0.0346566811203956,-0.0142654608935117,0.5593520402908325,0.0223201476037502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950000,706.6571044921875,-0.5380103588104248,1.1211549043655396,0.5531330108642578,1.448148250579834,0.5429181456565857,,,,,,,,,,,,,,,0.0219069197773933,0.1169840469956398,0.2000000029802322,-1.6402488946914673,0.9511193633079528,0.0002797986671794,-0.0146402828395366,-0.0107058696448802,0.5581087470054626,0.0274296198040246,,,,,,,,,265.8125,-472.70465414132997,-529.1939697265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950272,407.0834045410156,-0.3959003686904907,1.2051949501037598,0.3297436535358429,1.1194465160369873,0.431947648525238,0.5441209077835083,1.2369780540466309,0.446408212184906,0.5986418128013611,-521.5831298828125,-0.0158862322568893,-0.1310504972934723,44.0,183.8941650390625,0.0463428571820259,8192.0,187.6999969482422,-537.8888605222593,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958464,253.1773681640625,-0.5152020454406738,1.2002921104431152,1.4811313152313232,1.7189165353775024,0.718767523765564,0.6179338693618774,1.2855651378631592,0.4664817452430725,0.5944952964782715,-576.8306274414062,-0.0176564455032348,-0.1718730479478836,43.0,253.12803649902344,0.0456018261611461,8192.0,194.02999877929688,-529.0828521753878,51.0,0.0242593828588724,0.1707356721162796,0.2000000029802322,-1.6352529525756836,0.9668089151382446,0.0002754822198767,-0.0330536104738712,-0.0223215408623218,0.5563950538635254,0.0185718610882759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966656,135.251220703125,-0.3453027009963989,1.285226583480835,0.9523966312408448,1.290071964263916,0.3764056861400604,0.5732131600379944,1.2405476570129397,0.4504844844341278,0.5962616205215454,-539.538818359375,-0.0165927894413471,-0.5077351927757263,40.0,146.0960235595703,0.0445090718567371,8192.0,196.6499938964844,-528.44818582804,51.0,0.0328058712184429,0.1622046530246734,0.2000000029802322,-1.6285829544067385,0.9664321541786194,0.0002711993001867,-0.0306923408061265,-0.0183031298220157,0.5550121068954468,0.0243258569389581,30.0,13.130338668823242,4.0,10.959686279296877,4.0,2.312157392501831,0.5999999046325684,1.1192926168441772,,,,1.0,7.678997039794922,-1.0,8.169451713562012,-1.0,8.046076774597168,1.0,7.807607173919678,1.0,7.511731147766113,-1.0,7.413093090057373,1.0,8.077810287475586,1.0,7.569336414337158,1.0,7.725167274475098,1.0,7.578201770782471,1.0,7.855012893676758,1.0,7.450915813446045,1.0,7.512862205505371,1.0,8.03431510925293,1.0,7.843400955200195,1.0,7.131744384765625,0.0,0.6464717984199524
974848,93.79499053955078,0.3573200404644012,1.3681707382202148,0.6019468307495117,1.2314375638961792,0.5265582203865051,0.602556049823761,1.2174878120422363,0.4275472462177276,0.596981942653656,-543.2711181640625,-0.01704927906394,-0.1605311334133148,41.0,218.4993591308593,0.0453072637319564,8192.0,196.8600006103516,-526.7615386781605,51.0,0.0221512503921985,0.0724609345197677,0.2000000029802322,-1.6250088214874268,0.9652805924415588,0.000266949966317,-0.0010881759226322,2.682916783669497e-05,0.5546919107437134,0.0215893015265464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983040,854.9075927734375,-0.413648784160614,1.2223272323608398,0.318918377161026,1.209056377410889,0.3370219767093658,0.5638582706451416,1.2487088441848757,0.4470172226428985,0.597379744052887,-516.036376953125,-0.0177039131522178,-0.1731871962547302,48.0,167.929443359375,0.0488284528255462,8192.0,188.4600067138672,-526.0191288425317,51.0,0.024025022983551,0.15640190243721,0.2000000029802322,-1.6225779056549072,0.959456980228424,0.00026273416006,-0.0378824546933174,-0.0202204212546348,0.5533978939056396,0.0238687843084335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991232,443.80316162109375,-0.2727509438991546,1.236594796180725,0.8533053398132324,1.2931396961212158,0.5408033728599548,0.6072545647621155,1.240193486213684,0.4383894205093384,0.595487117767334,-532.5422973632812,-0.0171184055507183,-0.1447074115276336,43.0,175.37290954589844,0.045665118843317,8192.0,180.6600036621093,-527.5960806001166,51.0,0.0245804693549871,0.1579777598381042,0.2000000029802322,-1.615539789199829,0.962045192718506,0.0002585519105195,-0.0144794806838035,-0.020408172160387,0.5509806275367737,0.0250215362757444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999424,90.2818603515625,-0.2955321967601776,1.3772979974746704,0.5845265984535217,1.2161216735839844,0.4451837241649627,0.538472592830658,1.1763921976089478,0.4149632453918457,0.6009396910667419,-490.1573181152344,-0.0162717159837484,-0.1449940949678421,47.0,166.71713256835938,0.0478680096566677,8192.0,178.47999572753906,-525.8761932738232,51.0,0.022605512291193,0.1699044406414032,0.2000000029802322,-1.603362798690796,0.9541752338409424,0.0002544032176956,-0.0372148565948009,-0.026319570839405,0.5473108291625977,0.0247748866677284,30.0,13.180402755737305,4.0,11.044139862060549,4.0,2.292628526687622,0.5999999046325684,1.1259173154830933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000,31.097198486328125,-0.0182443633675575,1.1394544839859009,0.1587089896202087,1.0384132862091064,0.3670207262039184,,,,,,,,,,,,,,,0.0204524789005517,0.1200358048081398,0.2000000029802322,-1.5947781801223757,0.9603719711303712,0.0002502880815882,-0.0065612252801656,-0.0083990013226866,0.5467637181282043,0.0219656340777874,,,,,,,,,189.125,-473.6359155401356,-556.301513671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007616,208.66354370117188,-0.2483531683683395,1.2184597253799438,0.2481522262096405,1.1332178115844729,0.2689290940761566,0.5360226631164551,1.273465633392334,0.4440504312515259,0.5987607836723328,-527.3540649414062,-0.0170247107744216,-0.1583741009235382,45.0,228.46942138671875,0.0469701252877712,8192.0,183.5200042724609,-516.4269988462464,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015808,87.40992736816406,-0.0212620198726654,1.2817989587783811,0.5894867777824402,1.301458477973938,0.5099213719367981,0.6234083771705627,1.2419339418411257,0.4372400641441345,0.6004723310470581,-539.8706665039062,-0.0181872341781854,-0.2066545635461807,46.0,189.64163208007807,0.0482857897877693,8192.0,181.7400054931641,-530.6698068345871,51.0,0.028265506029129,0.1176215261220932,0.2000000029802322,-1.5935698747634888,0.9657802581787108,0.0002462065021973,0.0104018319398164,-0.0016970136202871,0.5467929840087891,0.0247057508677244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024000,1007.0494995117188,-0.2206002175807953,1.4444360733032229,0.4705756902694702,1.1538763046264648,0.2916738390922546,0.633409857749939,1.2358877658843994,0.4248639047145843,0.6011599898338318,-522.8740844726562,-0.0184336863458156,-0.1451882272958755,48.0,172.69281005859375,0.0488728582859039,8192.0,175.63999938964844,-524.2266628469139,51.0,0.0185540206730365,0.0668131485581398,0.2000000029802322,-1.5934429168701172,0.9519246220588684,0.0002421584795229,0.0194881074130535,-0.0027488947380334,0.5467096567153931,0.0338515937328338,30.0,13.343006134033203,4.0,11.147133827209473,4.0,2.2812743186950684,0.5999999046325684,1.1311105489730835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032192,120.48487091064452,-0.5392823815345764,1.256993532180786,0.9334546327590942,1.3223333358764648,0.5891880989074707,0.6008102297782898,1.25881826877594,0.4381123185157776,0.6020867824554443,-523.5390014648438,-0.019087666645646,-0.1656195074319839,49.0,180.9963836669922,0.050172246992588,8192.0,170.42999267578125,-510.9346828416991,52.0,0.0266332272440195,0.1520616263151168,0.2000000029802322,-1.5905104875564575,0.950426995754242,0.0002381439990131,-0.0288408044725656,-0.0196361951529979,0.5451110601425171,0.0310635548084974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040384,295.4554443359375,-0.0963460579514503,1.345913052558899,1.0442233085632324,1.3634151220321655,0.4579931795597076,0.6938826441764832,1.246558666229248,0.417032927274704,0.601690411567688,-558.6275024414062,-0.019343763589859,-0.1765478551387787,45.0,214.32427978515625,0.0477500930428504,8192.0,171.58999633789062,-521.8075069220085,52.0,0.0256419815123081,0.1677667051553726,0.2000000029802322,-1.5818958282470703,0.9519476890563964,0.0002341630752198,-0.0203497968614101,-0.0240792781114578,0.5416954159736633,0.0337827876210212,,,,,,,,,,,,1.0,7.584179878234863,1.0,7.624783992767334,1.0,8.062376022338867,1.0,8.1478271484375,-1.0,7.590630531311035,-1.0,8.744837760925293,1.0,7.72401237487793,1.0,8.19457721710205,1.0,7.5498504638671875,1.0,7.886299133300781,1.0,7.956017971038818,1.0,7.803864002227783,1.0,7.933349132537842,1.0,7.66965913772583,1.0,7.709189414978027,1.0,7.587740898132324,0.0,0.6330382823944092
1048576,427.3756103515625,-0.3532821536064148,1.3870928287506104,1.5418380498886108,1.4631811380386353,0.7853608727455139,0.6000149846076965,1.2324990034103394,0.4642337262630462,0.6017636656761169,-522.2017211914062,-0.0178563296794891,-0.1890571415424347,48.0,212.2966766357422,0.0491612143814563,8192.0,173.16000366210938,-523.0159481325767,52.0,0.0233683530241251,0.1564719527959823,0.2000000029802322,-1.5731842517852783,0.9615577459335328,0.0002302157226949,-0.0217341594398021,-0.0185687281191349,0.5402197241783142,0.0253125298768281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050000,1025.6119384765625,-0.2722711265087127,1.3469983339309692,1.2233967781066897,1.206984043121338,0.2981508672237396,,,,,,,,,,,,,,,0.0232993587851524,0.0591796860098838,0.2000000029802322,-1.5702300071716309,0.957005262374878,0.0002263019123347,0.0135274594649672,0.000304610846797,0.5400054454803467,0.0338482446968555,,,,,,,,,194.9375,-473.0934909855573,-515.5728759765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056768,229.724365234375,-0.7271161079406738,1.0662388801574707,0.2624939382076263,0.9731295704841614,0.2567293047904968,0.6004042029380798,1.2163246870040894,0.4314489066600799,0.603319525718689,-510.4729614257813,-0.0176290664821863,-0.1584576368331909,46.0,164.1513671875,0.048005137592554,8192.0,176.17999267578125,-520.5281890300757,52.0,,,,,,,,,,,30.0,13.69061279296875,4.0,11.224248886108398,4.0,2.308158159255981,0.5999999046325684,1.1340631246566772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064960,442.0443115234375,0.6163827776908875,1.2526291608810425,1.1115230321884155,1.4632790088653564,0.7791985273361206,0.6513963341712952,1.250712752342224,0.4581092000007629,0.6005144715309143,-547.7929077148438,-0.0195543486624956,-0.1613794565200805,42.0,211.84274291992188,0.0462216660380363,8192.0,174.5399932861328,-509.66925230112406,52.0,0.0284258797764778,0.1370117217302322,0.2000000029802322,-1.568666696548462,0.9570013880729676,0.000222421658691,-0.016123104840517,-0.0117479059845209,0.5393317341804504,0.0302085112780332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073152,926.71044921875,-0.4149491488933563,1.3073052167892456,0.1910657286643982,1.2077118158340454,0.443112850189209,0.669926643371582,1.2647005319595337,0.4454653263092041,0.602893054485321,-569.0361938476562,-0.0182964075356721,-0.1438025683164596,48.0,180.79568481445312,0.0492771230638027,8192.0,181.0500030517578,-524.0170350482782,52.0,0.0266144201159477,0.1511811763048172,0.2000000029802322,-1.5618988275527954,0.965689182281494,0.0002185749472118,-0.0250407177954912,-0.0198608711361885,0.5359749794006348,0.0257227588444948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081344,1694.5478515625,-0.179530382156372,1.3973100185394287,0.7977027297019958,1.2991600036621094,0.662147581577301,0.5817355513572693,1.2553157806396484,0.4607672691345215,0.6016130447387695,-537.5181884765625,-0.0177183505147695,-0.1380172669887542,42.0,175.7532958984375,0.0457637049257755,8192.0,188.5500030517578,-530.6887737995191,52.0,0.0914019122719764,0.0713975727558136,0.2000000029802322,-1.5533581972122192,0.9603967666625975,0.0002147618070011,0.0228183232247829,0.0047689997591078,0.5355159044265747,0.0289478786289691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089536,211.50279235839844,-0.3726794123649597,1.3489434719085691,0.5625261068344116,1.498270869255066,0.2817304730415344,0.6903061270713806,1.3066314458847046,0.4729881584644317,0.6043114066123962,-595.4085083007812,-0.0187026765197515,-0.1616454571485519,45.0,203.9418029785156,0.0475477315485477,8192.0,187.63999938964844,-519.4027486434103,52.0,0.0264718476682901,0.1719852536916732,0.2000000029802322,-1.545986890792847,0.9630209803581238,0.0002109822089551,-0.0288852844387292,-0.0252465792000293,0.531940758228302,0.0225889924913644,30.0,13.79335117340088,4.0,11.285099983215332,4.0,2.271248579025269,0.5999999046325684,1.1467961072921753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097728,189.0861053466797,-0.3590518534183502,1.2679636478424072,1.2689642906188965,1.613314151763916,0.547904372215271,0.6004424095153809,1.2844613790512085,0.4837383031845093,0.6021738648414612,-560.5845947265625,-0.0168524757027626,-0.1233901903033256,42.0,210.6498260498047,0.0455650463700294,8192.0,192.42999267578125,-521.9093523943272,52.0,0.023254781961441,0.1520320773124694,0.2000000029802322,-1.5379961729049685,0.970187246799469,0.0002072361676255,-0.0253172982484102,-0.0215177610516548,0.5312000513076782,0.0188420247286558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100000,120.6072769165039,-0.7402811050415039,0.9919989109039308,1.258884310722351,1.560051679611206,0.6274228692054749,,,,,,,,,,,,,,,0.0228054728358984,0.136607140302658,0.2000000029802322,-1.5331792831420898,0.9732294082641602,0.0002035236975643,-0.0176381971687078,-0.0139253037050366,0.5300490856170654,0.0151782175526022,,,,,,,,,222.0,-481.30099377823575,-517.662841796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105920,1348.1534423828125,-0.4370464980602264,1.332590103149414,0.9419370889663696,1.4178438186645508,0.561655580997467,0.61601722240448,1.238361358642578,0.4484706521034241,0.6029961109161377,-534.107421875,-0.0187612660229206,-0.1974644362926483,41.0,187.88262939453125,0.0461637191474437,8192.0,192.32000732421875,-523.6866025184644,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114112,361.292236328125,-0.4932171404361725,1.2215065956115725,0.9733478426933287,1.1477689743041992,0.2841666340827942,0.645368218421936,1.2987278699874878,0.4768854975700378,0.6023670434951782,-577.63134765625,-0.0173453297466039,-0.7939150929450989,48.0,235.50372314453125,0.049416247755289,8192.0,190.759994506836,-526.4541373539487,52.0,0.0228597559034824,0.1398504823446273,0.2000000029802322,-1.531253457069397,0.966693878173828,0.0001998447551159,-0.0158495660871267,-0.0135912355035543,0.5303338170051575,0.0209918040782213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122304,237.73048400878903,-0.4706948697566986,1.447247862815857,0.6317445635795593,1.3297802209854126,0.3495689332485199,0.5324323177337646,1.2051942348480225,0.4382422566413879,0.6050001382827759,-486.65435791015625,-0.0167764108628034,-0.1528380662202835,43.0,151.5218048095703,0.0461154729127883,8192.0,186.63999938964844,-521.5475076476066,52.0,0.0253378190100193,0.1663469523191452,0.2000000029802322,-1.5312082767486572,0.9559786915779114,0.0001961993839358,-0.0318857878446579,-0.0234229285269975,0.5296946167945862,0.0268606636673212,30.0,14.195792198181152,4.0,11.434011459350586,4.0,2.3167645931243896,0.5999999046325684,1.1403087377548218,,,,1.0,8.198148727416992,1.0,8.301778793334961,1.0,8.270956039428711,1.0,7.847840309143066,-1.0,7.9083571434021,1.0,8.483172416687012,1.0,7.709306716918945,1.0,7.937785148620605,-1.0,8.30053424835205,1.0,7.694767475128174,1.0,7.676370620727539,-1.0,7.608187675476074,1.0,7.404173374176025,1.0,7.892109394073486,-1.0,8.33858871459961,1.0,8.520486831665039,0.0,0.628830075263977
1130496,215.341552734375,-0.7218033075332642,1.2730307579040527,0.7170510292053223,1.336749792098999,0.5738362073898315,0.642798125743866,1.2903426885604858,0.4560032188892364,0.6055715084075928,-562.5438842773438,-0.0182423815131187,-0.1467881500720977,47.0,204.64659118652344,0.0488212443888187,8192.0,183.6199951171875,-518.924984569718,52.0,0.0226383935660123,0.134123146533966,0.2000000029802322,-1.5282821655273438,0.9705148935317992,0.0001925875694723,-0.0144295468926429,-0.0147103257477283,0.529284656047821,0.0176033712923526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138688,1220.68603515625,0.2385526299476623,1.3938562870025637,0.4994193315505981,1.3616598844528198,0.5170876383781433,0.6219316720962524,1.2190316915512085,0.4591416418552398,0.6055765748023987,-532.6948852539062,-0.0171636641025543,-0.175732284784317,39.0,149.75180053710938,0.0442881844937801,8192.0,187.8800048828125,-515.1290847381322,52.0,0.0272412430495023,0.1689710170030594,0.2000000029802322,-1.5235390663146973,0.9657336473464966,0.0001890092971734,-0.0238878726959228,-0.0269034598022699,0.5268824100494385,0.0222606100142002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
